20,0.13,0.12,2.39,7,2.3937499999999998
40,0.11,0.17,2.17,8,2.1687500000000002
60,0.1,0.1,1.9,8,1.8968750000000001
80,0.09,0.21,3.3,8,3.2953125000000001
100,0.08,0.29,3.4,7,3.3953125000000002
120,0.07,0.3,3.34,7,3.3359375
140,0.05,0.32,3.18,8,3.1843750000000002
160,0.04,0.35,3.64,7,3.6390625000000001
180,0.04,0.33,3.29,7,3.2906249999999999
200,0.05,0.3,3.23,8,3.2265625
