20,0.18,0.15,3.45,8,3.4453125
40,0.15,0.13,3.48,8,3.4781249999999999
60,0.14,0.12,3.37,7,3.3687499999999999
80,0.13,0.11,2.97,7,2.9656250000000002
100,0.15,0.13,3.33,7,3.3312499999999998
120,0.12,0.11,3.22,7,3.2156250000000002
140,0.12,0.11,3.45,7,3.453125
160,0.12,0.11,3.53,7,3.5343749999999998
180,0.11,0.12,3.32,6,3.3156249999999998
200,0.11,0.12,3.27,7,3.2718750000000001
