20,0.18,0.13,2.34,8,2.3351562499999998
40,0.15,0.11,2.2,8,2.1968749999999999
60,0.14,0.1,1.87,8,1.86640625
80,0.13,0.1,1.89,8,1.8929687500000001
100,0.13,0.11,1.89,8,1.8929687500000001
120,0.12,0.1,2.39,8,2.3875000000000002
140,0.12,0.1,2.29,8,2.2890625
160,0.12,0.1,2.02,8,2.0179687500000001
180,0.11,0.1,2.29,8,2.2937500000000002
200,0.11,0.1,2.34,8,2.3374999999999999
