epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.75,0.7,4.55,0.67,2.28,3.76,3.8,3.81
2,4.58,0.68,4.25,0.64,1.7,3.75,1.51,3.86
3,4.37,0.65,3.78,0.58,1.55,3.81,1.48,3.95
4,3.99,0.61,2.85,0.48,1.48,3.71,1.48,3.71
5,3.42,0.55,2.36,0.4,1.48,3.86,1.48,3.81
6,3.17,0.52,2.51,0.39,1.61,3.88,1.66,3.88
7,3.03,0.51,2.54,0.38,1.56,3.79,1.58,3.88
8,2.94,0.49,2.21,0.36,1.65,3.59,1.85,3.44
9,2.83,0.47,2.02,0.35,1.89,3.64,2.02,3.48
10,2.73,0.46,1.92,0.35,1.8,3.63,1.92,3.45
11,2.65,0.46,1.83,0.33,1.61,3.42,1.66,3.35
12,2.59,0.45,1.8,0.32,1.56,3.36,1.64,3.32
13,2.56,0.44,1.76,0.31,1.44,3.36,1.44,3.27
14,2.52,0.43,1.73,0.3,1.38,3.61,1.38,3.67
15,2.5,0.43,1.73,0.29,1.39,3.63,1.51,3.67
16,2.62,0.43,1.77,0.29,1.39,3.61,1.44,3.59
17,2.53,0.42,1.73,0.29,1.44,3.46,1.46,3.27
18,2.48,0.42,1.75,0.29,1.44,3.49,1.46,3.3
19,2.58,0.43,1.76,0.29,1.46,3.58,1.49,3.5
20,2.52,0.42,1.76,0.29,1.46,3.64,1.51,3.68
21,2.45,0.41,1.83,0.3,1.41,3.62,1.52,3.66
22,2.46,0.42,1.83,0.3,1.37,3.6,1.44,3.6
23,2.45,0.41,1.76,0.3,1.35,3.58,1.38,3.42
24,2.42,0.41,1.72,0.29,1.36,3.54,1.38,3.32
25,2.4,0.41,1.7,0.28,1.42,3.5,1.41,3.3
26,2.39,0.4,1.69,0.28,1.43,3.51,1.45,3.29
27,2.38,0.4,1.69,0.28,1.42,3.53,1.44,3.3
28,2.37,0.4,1.68,0.28,1.4,3.57,1.4,3.34
29,2.36,0.4,1.68,0.28,1.36,3.6,1.38,3.43
30,2.35,0.4,1.68,0.28,1.39,3.64,1.4,3.48
31,2.34,0.39,1.67,0.28,1.4,3.68,1.41,3.53
32,2.33,0.39,1.66,0.28,1.39,3.72,1.4,3.61
33,2.33,0.39,1.66,0.28,1.38,3.74,1.39,3.63
34,2.32,0.39,1.65,0.27,1.38,3.77,1.39,3.68
35,2.32,0.39,1.65,0.27,1.36,3.79,1.4,3.72
36,2.31,0.39,1.65,0.27,1.34,3.81,1.37,3.81
37,2.3,0.39,1.64,0.27,1.37,3.82,1.4,3.83
38,2.29,0.39,1.64,0.27,1.37,3.83,1.4,3.87
39,2.29,0.39,1.64,0.27,1.4,3.84,1.43,3.88
40,2.28,0.38,1.64,0.27,1.38,3.85,1.41,3.9
