epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
131,1.79,0.32,1.48,0.24,1.3,3.77,1.26,3.75
132,1.79,0.32,1.48,0.24,1.29,3.77,1.25,3.77
133,1.78,0.32,1.49,0.24,1.32,3.78,1.28,3.78
134,1.77,0.32,1.48,0.25,1.31,3.78,1.27,3.78
135,1.78,0.32,1.5,0.24,1.31,3.78,1.27,3.77
136,1.78,0.32,1.48,0.24,1.3,3.78,1.26,3.78
137,1.78,0.32,1.48,0.25,1.32,3.77,1.26,3.76
138,1.77,0.32,1.49,0.24,1.3,3.79,1.24,3.78
139,1.78,0.32,1.5,0.24,1.31,3.78,1.26,3.76
140,1.76,0.32,1.48,0.24,1.31,3.77,1.25,3.77
141,1.75,0.32,1.5,0.24,1.31,3.77,1.26,3.79
142,1.75,0.32,1.5,0.25,1.31,3.78,1.25,3.8
143,1.75,0.32,1.49,0.24,1.31,3.77,1.25,3.77
144,1.74,0.32,1.51,0.25,1.31,3.78,1.26,3.76
145,1.74,0.31,1.5,0.25,1.31,3.76,1.27,3.76
146,1.73,0.31,1.48,0.24,1.3,3.77,1.24,3.75
147,1.73,0.31,1.53,0.25,1.32,3.79,1.26,3.81
148,1.73,0.31,1.51,0.25,1.32,3.78,1.25,3.77
149,1.73,0.31,1.5,0.24,1.32,3.78,1.27,3.76
150,1.72,0.31,1.51,0.25,1.33,3.79,1.27,3.77
151,1.73,0.31,1.54,0.25,1.34,3.77,1.27,3.76
152,1.72,0.31,1.51,0.25,1.32,3.81,1.25,3.79
153,1.72,0.31,1.52,0.25,1.32,3.79,1.25,3.79
154,1.71,0.31,1.52,0.25,1.31,3.78,1.26,3.76
155,1.71,0.31,1.52,0.25,1.34,3.78,1.3,3.76
156,1.7,0.31,1.52,0.25,1.34,3.79,1.29,3.78
157,1.71,0.31,1.5,0.24,1.32,3.78,1.27,3.76
158,1.71,0.31,1.54,0.25,1.31,3.78,1.26,3.79
159,1.7,0.31,1.52,0.25,1.34,3.78,1.29,3.76
160,1.69,0.31,1.52,0.25,1.32,3.8,1.26,3.77
161,1.7,0.31,1.51,0.25,1.32,3.79,1.27,3.76
162,1.69,0.31,1.52,0.25,1.34,3.79,1.28,3.78
163,1.69,0.31,1.53,0.25,1.32,3.77,1.27,3.78
164,1.68,0.31,1.55,0.24,1.34,3.79,1.28,3.79
165,1.69,0.31,1.52,0.25,1.32,3.79,1.3,3.79
166,1.69,0.31,1.54,0.24,1.3,3.77,1.25,3.77
167,1.69,0.31,1.55,0.25,1.34,3.78,1.3,3.79
168,1.69,0.31,1.54,0.25,1.33,3.77,1.29,3.77
169,1.68,0.31,1.54,0.25,1.33,3.77,1.28,3.8
170,1.67,0.31,1.54,0.25,1.32,3.78,1.25,3.78
171,1.66,0.31,1.55,0.25,1.34,3.8,1.31,3.79
172,1.65,0.31,1.53,0.25,1.32,3.78,1.27,3.77
173,1.65,0.31,1.53,0.25,1.31,3.78,1.27,3.76
174,1.64,0.31,1.53,0.25,1.34,3.78,1.3,3.75
175,1.65,0.31,1.55,0.25,1.3,3.78,1.26,3.78
176,1.64,0.31,1.55,0.25,1.32,3.77,1.27,3.77
177,1.64,0.31,1.57,0.25,1.32,3.78,1.28,3.75
178,1.63,0.31,1.56,0.25,1.34,3.77,1.29,3.77
179,1.63,0.31,1.56,0.25,1.31,3.77,1.27,3.74
180,1.63,0.31,1.55,0.25,1.33,3.76,1.29,3.77
181,1.62,0.3,1.57,0.25,1.32,3.78,1.29,3.78
182,1.62,0.3,1.55,0.25,1.32,3.76,1.25,3.73
183,1.63,0.3,1.56,0.25,1.32,3.78,1.29,3.76
184,1.62,0.31,1.58,0.25,1.33,3.8,1.27,3.79
185,1.62,0.3,1.57,0.25,1.33,3.77,1.29,3.76
186,1.62,0.3,1.56,0.25,1.33,3.79,1.29,3.77
187,1.61,0.3,1.56,0.25,1.32,3.79,1.29,3.8
188,1.61,0.3,1.58,0.25,1.33,3.78,1.29,3.78
189,1.6,0.3,1.56,0.25,1.31,3.78,1.28,3.74
190,1.61,0.3,1.55,0.25,1.31,3.79,1.28,3.77
191,1.61,0.3,1.59,0.25,1.32,3.77,1.3,3.76
192,1.6,0.3,1.56,0.25,1.31,3.77,1.26,3.76
193,1.59,0.3,1.57,0.25,1.31,3.78,1.27,3.79
194,1.58,0.3,1.6,0.25,1.32,3.77,1.28,3.75
195,1.58,0.3,1.57,0.25,1.3,3.78,1.26,3.75
196,1.58,0.3,1.57,0.25,1.32,3.77,1.29,3.74
197,1.58,0.3,1.6,0.25,1.33,3.77,1.3,3.74
198,1.57,0.3,1.6,0.25,1.33,3.77,1.32,3.77
199,1.57,0.3,1.58,0.25,1.33,3.77,1.29,3.76
200,1.56,0.3,1.57,0.25,1.31,3.76,1.27,3.76
