epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.55,0.62,2.9,0.36,1.5,3.78,1.48,3.8
2,3.39,0.49,2.98,0.39,2.76,3.98,2.75,3.99
3,3.06,0.44,2.45,0.38,1.81,3.98,1.87,4.0
4,2.77,0.42,2.04,0.34,1.45,3.89,1.44,3.89
5,2.68,0.41,2.08,0.33,1.53,3.87,1.49,3.87
6,2.53,0.41,1.82,0.33,1.34,3.76,1.29,3.76
7,2.43,0.4,1.78,0.29,1.41,3.93,1.4,3.93
8,2.47,0.39,2.01,0.28,1.44,3.97,1.42,3.99
9,2.83,0.42,2.27,0.3,1.69,3.92,1.65,3.92
10,2.61,0.39,2.56,0.33,1.58,3.81,1.57,3.79
11,2.56,0.39,2.01,0.32,1.32,3.82,1.27,3.82
12,2.37,0.39,1.73,0.3,1.44,3.86,1.38,3.87
13,2.36,0.38,1.72,0.29,1.44,3.86,1.42,3.86
14,2.32,0.38,1.67,0.29,1.33,3.91,1.28,3.91
15,2.28,0.37,1.69,0.28,1.35,3.92,1.31,3.93
16,2.26,0.37,1.68,0.27,1.45,3.9,1.4,3.9
17,2.24,0.36,1.66,0.26,1.42,3.81,1.36,3.81
18,2.22,0.36,1.64,0.26,1.34,3.78,1.31,3.75
19,2.2,0.36,1.64,0.26,1.38,3.79,1.33,3.78
20,2.19,0.35,1.63,0.26,1.36,3.78,1.31,3.76
21,2.17,0.35,1.62,0.25,1.37,3.76,1.29,3.75
22,2.16,0.35,1.6,0.25,1.33,3.74,1.29,3.72
23,2.15,0.35,1.58,0.25,1.31,3.73,1.25,3.73
24,2.13,0.35,1.59,0.25,1.34,3.74,1.25,3.74
25,2.12,0.35,1.57,0.25,1.3,3.72,1.24,3.7
26,2.11,0.35,1.55,0.25,1.31,3.71,1.23,3.71
27,2.1,0.35,1.56,0.25,1.32,3.74,1.27,3.75
28,2.09,0.34,1.54,0.25,1.28,3.71,1.23,3.7
29,2.08,0.34,1.53,0.25,1.3,3.73,1.24,3.72
30,2.07,0.34,1.52,0.24,1.29,3.72,1.23,3.7
31,2.06,0.34,1.53,0.24,1.34,3.74,1.28,3.75
32,2.06,0.34,1.51,0.24,1.3,3.71,1.22,3.69
33,2.05,0.34,1.51,0.24,1.26,3.71,1.2,3.68
34,2.03,0.34,1.5,0.24,1.29,3.72,1.22,3.69
35,2.03,0.34,1.49,0.24,1.3,3.72,1.23,3.71
36,2.02,0.34,1.49,0.24,1.31,3.73,1.26,3.7
37,2.01,0.34,1.49,0.24,1.26,3.69,1.18,3.66
38,2.0,0.34,1.49,0.24,1.28,3.73,1.24,3.71
39,1.99,0.34,1.47,0.24,1.28,3.74,1.24,3.72
40,1.98,0.33,1.49,0.24,1.28,3.74,1.22,3.73
41,1.97,0.33,1.46,0.24,1.26,3.74,1.19,3.74
42,1.96,0.33,1.48,0.24,1.3,3.74,1.25,3.72
43,1.96,0.33,1.47,0.24,1.27,3.72,1.23,3.7
44,1.95,0.33,1.47,0.24,1.3,3.73,1.24,3.71
45,1.94,0.33,1.46,0.24,1.26,3.72,1.21,3.71
46,1.94,0.33,1.46,0.24,1.29,3.73,1.24,3.71
47,1.93,0.33,1.47,0.24,1.3,3.74,1.25,3.71
48,1.92,0.33,1.47,0.24,1.28,3.72,1.2,3.68
49,1.91,0.33,1.45,0.24,1.26,3.71,1.19,3.68
50,1.91,0.33,1.46,0.24,1.27,3.74,1.22,3.72
51,1.9,0.33,1.47,0.24,1.27,3.74,1.21,3.72
52,1.89,0.33,1.46,0.24,1.28,3.72,1.21,3.66
53,1.88,0.33,1.46,0.24,1.31,3.73,1.23,3.72
54,1.87,0.33,1.47,0.24,1.28,3.74,1.23,3.74
55,1.87,0.33,1.47,0.24,1.31,3.75,1.28,3.74
