epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.76,0.7,4.6,0.69,3.44,3.63,3.38,3.76
2,4.59,0.7,4.28,0.68,1.69,3.65,1.52,3.76
3,4.37,0.7,3.77,0.66,1.46,3.75,1.45,3.89
4,3.95,0.7,2.81,0.63,1.46,3.8,1.48,3.8
5,3.33,0.74,2.46,0.57,1.48,3.62,1.48,3.65
6,3.16,0.72,2.57,0.49,1.37,3.75,1.35,3.73
7,3.07,0.63,2.63,0.45,2.91,3.76,1.83,3.73
8,3.0,0.57,2.42,0.43,1.72,3.99,1.98,4.03
9,2.89,0.54,2.17,0.41,1.38,4.12,1.45,4.14
10,2.81,0.52,2.0,0.4,1.39,3.99,1.39,4.06
11,2.73,0.51,1.86,0.38,1.39,3.83,1.35,3.78
12,2.64,0.5,1.8,0.36,1.4,3.92,1.35,3.91
13,2.58,0.48,1.79,0.35,1.44,4.0,1.53,4.13
14,2.54,0.47,1.77,0.34,1.7,3.94,1.95,4.11
15,2.51,0.46,1.74,0.33,1.6,3.83,1.95,3.82
16,2.49,0.45,1.73,0.32,1.38,3.7,1.38,3.63
17,2.48,0.45,1.72,0.31,1.4,3.68,1.4,3.66
18,2.47,0.44,1.77,0.31,1.43,3.71,1.54,3.63
19,2.53,0.45,1.71,0.31,1.37,3.73,1.36,3.63
20,2.43,0.43,1.76,0.31,1.37,3.76,1.36,3.72
21,2.44,0.43,1.75,0.31,1.42,3.81,1.44,3.75
22,2.41,0.43,1.7,0.3,1.45,3.8,1.54,3.75
23,2.4,0.42,1.69,0.29,1.43,3.82,1.43,3.75
24,2.39,0.42,1.69,0.29,1.4,3.8,1.39,3.81
25,2.38,0.42,1.68,0.29,1.38,3.82,1.36,3.93
26,2.37,0.42,1.68,0.29,1.38,3.82,1.36,3.91
27,2.36,0.41,1.68,0.29,1.41,3.8,1.38,3.85
28,2.35,0.41,1.67,0.29,1.42,3.79,1.41,3.82
29,2.34,0.41,1.66,0.28,1.42,3.79,1.4,3.77
30,2.33,0.41,1.65,0.28,1.38,3.8,1.37,3.78
31,2.32,0.41,1.65,0.28,1.39,3.83,1.37,3.82
32,2.32,0.41,1.66,0.28,1.39,3.83,1.36,3.79
33,2.31,0.4,1.65,0.28,1.41,3.83,1.39,3.82
34,2.3,0.4,1.64,0.28,1.4,3.8,1.38,3.79
35,2.3,0.4,1.64,0.28,1.38,3.8,1.36,3.85
36,2.29,0.4,1.64,0.28,1.41,3.82,1.4,3.86
37,2.29,0.4,1.64,0.28,1.4,3.81,1.37,3.85
38,2.28,0.4,1.63,0.27,1.41,3.83,1.39,3.86
39,2.27,0.4,1.63,0.27,1.39,3.81,1.37,3.86
40,2.27,0.39,1.63,0.28,1.4,3.81,1.39,3.85
