epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.65,0.61,3.71,0.34,1.51,4.11,1.5,4.14
2,3.53,0.5,3.21,0.4,1.53,3.95,1.53,3.94
3,3.59,0.45,2.78,0.4,1.54,3.98,1.57,3.99
4,3.01,0.42,2.25,0.33,1.47,4.0,1.46,4.01
5,2.82,0.41,2.18,0.31,1.43,3.71,1.42,3.71
6,2.74,0.4,2.17,0.32,1.42,3.79,1.43,3.78
7,2.62,0.39,1.85,0.29,1.4,3.83,1.41,3.82
8,2.51,0.38,1.81,0.28,1.41,3.82,1.41,3.81
9,2.48,0.38,1.83,0.27,1.42,3.79,1.4,3.77
10,2.42,0.37,1.88,0.27,1.45,3.74,1.43,3.73
11,2.61,0.38,2.5,0.32,2.94,3.88,2.83,3.89
12,2.58,0.38,2.0,0.3,1.41,3.91,1.39,3.92
13,2.44,0.38,1.74,0.29,1.3,3.82,1.29,3.82
14,2.39,0.37,1.71,0.28,1.37,3.9,1.31,3.92
15,2.35,0.36,1.76,0.27,1.4,3.88,1.35,3.92
16,2.38,0.37,1.7,0.27,1.43,3.94,1.41,3.97
17,2.36,0.37,2.01,0.3,1.43,3.88,1.39,3.9
18,2.37,0.37,1.83,0.28,1.44,3.91,1.39,3.93
19,2.32,0.36,1.7,0.27,1.35,3.83,1.32,3.85
20,2.28,0.36,1.64,0.27,1.37,3.85,1.3,3.86
21,2.26,0.36,1.64,0.26,1.39,3.84,1.32,3.86
22,2.24,0.35,1.64,0.26,1.35,3.8,1.32,3.79
23,2.23,0.35,1.64,0.25,1.38,3.84,1.34,3.85
24,2.21,0.35,1.64,0.26,1.34,3.82,1.29,3.82
25,2.2,0.35,1.64,0.25,1.38,3.84,1.32,3.84
26,2.19,0.35,1.62,0.25,1.36,3.81,1.31,3.82
27,2.18,0.35,1.62,0.25,1.33,3.78,1.27,3.78
28,2.16,0.34,1.6,0.25,1.33,3.77,1.3,3.78
29,2.15,0.34,1.59,0.25,1.33,3.76,1.28,3.76
30,2.15,0.34,1.62,0.25,1.31,3.75,1.27,3.73
31,2.14,0.34,1.57,0.25,1.3,3.77,1.26,3.76
32,2.14,0.35,1.55,0.25,1.29,3.75,1.23,3.74
33,2.12,0.34,1.55,0.25,1.32,3.74,1.27,3.75
34,2.11,0.34,1.55,0.25,1.3,3.72,1.23,3.68
35,2.1,0.34,1.55,0.25,1.29,3.71,1.24,3.68
36,2.09,0.34,1.53,0.24,1.31,3.73,1.25,3.71
37,2.08,0.34,1.51,0.24,1.28,3.73,1.21,3.72
38,2.07,0.34,1.51,0.24,1.29,3.73,1.23,3.71
39,2.06,0.34,1.51,0.24,1.26,3.71,1.24,3.71
40,2.05,0.33,1.51,0.24,1.29,3.73,1.23,3.72
41,2.04,0.33,1.5,0.24,1.25,3.73,1.22,3.71
42,2.04,0.33,1.51,0.24,1.27,3.72,1.22,3.71
43,2.03,0.33,1.51,0.24,1.25,3.72,1.21,3.71
44,2.02,0.33,1.49,0.24,1.26,3.72,1.2,3.7
45,2.02,0.33,1.49,0.24,1.3,3.73,1.25,3.7
46,2.01,0.33,1.49,0.24,1.25,3.72,1.21,3.7
47,2.01,0.33,1.51,0.24,1.25,3.71,1.2,3.69
48,2.0,0.33,1.48,0.24,1.28,3.72,1.22,3.71
49,1.99,0.33,1.47,0.24,1.25,3.74,1.2,3.71
50,1.99,0.33,1.49,0.24,1.24,3.73,1.21,3.72
51,1.98,0.33,1.47,0.24,1.23,3.73,1.2,3.71
52,1.97,0.33,1.48,0.24,1.27,3.72,1.21,3.71
53,1.96,0.33,1.47,0.24,1.24,3.73,1.19,3.71
54,1.95,0.32,1.48,0.24,1.25,3.73,1.21,3.7
55,1.94,0.32,1.47,0.24,1.23,3.72,1.18,3.72
56,1.94,0.32,1.48,0.24,1.25,3.73,1.23,3.72
57,1.93,0.32,1.48,0.24,1.23,3.72,1.18,3.73
58,1.93,0.32,1.47,0.24,1.26,3.71,1.22,3.7
59,1.92,0.32,1.5,0.24,1.24,3.75,1.21,3.74
60,1.92,0.32,1.48,0.24,1.29,3.73,1.25,3.72
61,1.91,0.32,1.5,0.24,1.26,3.73,1.22,3.73
62,1.91,0.32,1.45,0.24,1.23,3.73,1.18,3.75
63,1.9,0.32,1.5,0.24,1.25,3.76,1.22,3.75
64,1.89,0.32,1.45,0.24,1.23,3.71,1.17,3.72
65,1.89,0.32,1.47,0.24,1.24,3.71,1.19,3.7
66,1.87,0.32,1.48,0.24,1.24,3.76,1.2,3.76
67,1.86,0.31,1.47,0.24,1.25,3.76,1.21,3.77
68,1.86,0.31,1.47,0.24,1.23,3.74,1.17,3.74
69,1.86,0.31,1.46,0.24,1.23,3.72,1.19,3.72
70,1.85,0.31,1.47,0.24,1.25,3.71,1.23,3.69
71,1.84,0.31,1.48,0.24,1.25,3.75,1.19,3.74
72,1.83,0.31,1.52,0.25,1.28,3.72,1.24,3.74
73,1.83,0.31,1.46,0.24,1.24,3.75,1.2,3.72
74,1.83,0.31,1.48,0.24,1.3,3.72,1.25,3.69
75,1.82,0.31,1.46,0.24,1.24,3.77,1.21,3.78
76,1.81,0.31,1.49,0.24,1.29,3.75,1.23,3.75
77,1.8,0.31,1.45,0.24,1.24,3.74,1.19,3.74
78,1.8,0.31,1.48,0.24,1.25,3.72,1.22,3.71
79,1.79,0.31,1.48,0.24,1.25,3.72,1.19,3.74
80,1.77,0.3,1.46,0.24,1.27,3.75,1.22,3.77
81,1.76,0.3,1.48,0.24,1.27,3.73,1.21,3.74
82,1.76,0.3,1.49,0.24,1.29,3.74,1.23,3.76
83,1.75,0.3,1.5,0.25,1.27,3.74,1.23,3.74
84,1.74,0.3,1.47,0.24,1.26,3.76,1.21,3.76
85,1.73,0.3,1.48,0.24,1.25,3.74,1.22,3.72
86,1.72,0.3,1.48,0.25,1.24,3.76,1.21,3.76
