epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.74,0.69,4.54,0.65,1.96,3.65,1.87,3.64
2,4.58,0.66,4.21,0.6,1.58,3.74,1.53,3.77
3,4.34,0.62,3.59,0.52,1.46,3.71,1.43,3.7
4,3.85,0.56,2.55,0.41,1.47,3.44,1.48,3.47
5,3.37,0.52,2.39,0.36,1.48,3.63,1.48,3.62
6,3.17,0.5,2.64,0.36,1.57,3.57,1.56,3.61
7,3.1,0.48,2.8,0.37,3.18,3.44,3.25,3.43
8,3.06,0.47,2.67,0.38,3.16,3.3,3.14,3.27
9,2.98,0.46,2.47,0.38,1.45,3.36,1.41,3.3
10,2.92,0.45,2.31,0.36,1.39,3.63,1.39,3.59
11,2.87,0.44,2.19,0.35,1.39,3.75,1.36,3.71
12,2.82,0.44,2.13,0.34,1.43,3.71,1.39,3.68
13,2.75,0.43,2.04,0.33,1.44,3.69,1.42,3.7
14,2.68,0.43,1.89,0.33,1.43,3.7,1.4,3.73
15,2.61,0.43,1.8,0.32,1.44,3.68,1.41,3.72
16,2.58,0.42,1.77,0.31,1.43,3.65,1.39,3.68
17,2.53,0.42,1.83,0.31,1.45,3.56,1.42,3.55
18,2.5,0.41,1.73,0.3,1.46,3.57,1.42,3.52
19,2.48,0.41,1.72,0.29,1.43,3.67,1.4,3.64
20,2.45,0.41,1.73,0.29,1.39,3.7,1.34,3.69
21,2.45,0.4,1.72,0.28,1.38,3.72,1.34,3.73
22,2.53,0.41,1.71,0.28,1.39,3.72,1.34,3.71
23,2.44,0.4,1.8,0.29,1.41,3.76,1.35,3.75
24,2.46,0.4,1.79,0.29,1.4,3.76,1.35,3.76
25,2.42,0.4,1.71,0.28,1.42,3.73,1.38,3.71
26,2.4,0.4,1.69,0.28,1.42,3.75,1.37,3.76
27,2.4,0.4,1.68,0.28,1.42,3.78,1.38,3.78
28,2.38,0.39,1.69,0.28,1.39,3.77,1.34,3.77
29,2.37,0.39,1.69,0.28,1.38,3.77,1.32,3.77
30,2.36,0.39,1.67,0.27,1.37,3.8,1.31,3.79
31,2.35,0.39,1.67,0.27,1.38,3.81,1.31,3.76
32,2.34,0.39,1.66,0.27,1.4,3.83,1.36,3.82
33,2.33,0.38,1.66,0.27,1.37,3.82,1.32,3.8
34,2.32,0.38,1.66,0.27,1.35,3.78,1.28,3.76
35,2.31,0.38,1.66,0.27,1.38,3.82,1.33,3.8
36,2.31,0.38,1.66,0.27,1.37,3.8,1.32,3.79
37,2.31,0.38,1.65,0.26,1.37,3.79,1.31,3.76
38,2.3,0.38,1.65,0.26,1.38,3.81,1.33,3.79
39,2.29,0.38,1.65,0.26,1.36,3.83,1.32,3.81
40,2.29,0.38,1.64,0.26,1.35,3.83,1.27,3.8
41,2.28,0.37,1.65,0.26,1.36,3.85,1.3,3.82
42,2.28,0.37,1.64,0.26,1.37,3.86,1.32,3.83
43,2.27,0.37,1.64,0.26,1.37,3.85,1.3,3.81
44,2.27,0.37,1.64,0.26,1.38,3.84,1.29,3.8
45,2.3,0.38,1.67,0.26,1.35,3.86,1.29,3.84
46,2.33,0.38,1.64,0.26,1.39,3.86,1.35,3.84
47,2.27,0.37,1.66,0.28,1.37,3.81,1.33,3.78
48,2.27,0.37,1.67,0.28,1.36,3.8,1.3,3.78
49,2.26,0.37,1.62,0.27,1.41,3.82,1.35,3.81
50,2.25,0.37,1.62,0.26,1.38,3.85,1.3,3.8
51,2.25,0.37,1.6,0.26,1.36,3.85,1.29,3.81
52,2.24,0.37,1.6,0.26,1.34,3.82,1.28,3.79
53,2.22,0.37,1.61,0.26,1.37,3.8,1.28,3.78
54,2.22,0.37,1.61,0.26,1.37,3.83,1.31,3.81
55,2.22,0.37,1.59,0.26,1.37,3.82,1.3,3.8
56,2.21,0.36,1.59,0.26,1.34,3.8,1.29,3.77
57,2.21,0.36,1.59,0.26,1.37,3.82,1.3,3.8
58,2.2,0.36,1.6,0.26,1.38,3.84,1.33,3.82
59,2.2,0.36,1.59,0.26,1.33,3.78,1.27,3.76
60,2.2,0.36,1.58,0.26,1.38,3.84,1.32,3.82
61,2.19,0.36,1.58,0.26,1.33,3.8,1.26,3.78
62,2.19,0.36,1.58,0.26,1.37,3.82,1.3,3.8
63,2.18,0.36,1.58,0.26,1.36,3.82,1.29,3.8
64,2.17,0.36,1.57,0.26,1.36,3.81,1.32,3.79
65,2.17,0.36,1.57,0.26,1.33,3.79,1.3,3.8
66,2.17,0.36,1.57,0.26,1.38,3.81,1.32,3.8
67,2.17,0.36,1.57,0.26,1.35,3.79,1.29,3.79
68,2.16,0.36,1.56,0.26,1.31,3.77,1.26,3.76
69,2.16,0.36,1.56,0.25,1.38,3.8,1.3,3.78
70,2.16,0.36,1.56,0.25,1.33,3.79,1.28,3.78
71,2.15,0.36,1.55,0.25,1.32,3.78,1.26,3.76
