epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.73,0.65,4.42,0.52,1.95,3.67,1.92,3.63
2,4.46,0.53,3.28,0.31,1.63,3.58,1.63,3.56
3,3.64,0.45,2.83,0.34,1.72,3.64,1.72,3.61
4,3.36,0.42,2.4,0.36,1.63,3.81,1.64,3.79
5,2.98,0.41,2.16,0.32,1.5,3.9,1.51,3.91
6,2.86,0.41,2.22,0.32,1.44,3.91,1.43,3.9
7,2.8,0.4,2.2,0.31,1.41,3.81,1.39,3.84
8,2.72,0.4,2.11,0.3,1.38,3.87,1.39,3.88
9,2.63,0.39,1.96,0.29,1.38,3.93,1.36,3.94
10,2.54,0.39,1.83,0.28,1.39,3.95,1.35,3.96
11,2.47,0.38,1.78,0.28,1.37,3.92,1.35,3.93
12,2.42,0.37,1.8,0.27,1.4,3.86,1.37,3.85
13,2.4,0.37,2.45,0.31,2.61,3.86,2.6,3.87
14,2.63,0.38,2.34,0.3,1.54,3.89,1.54,3.88
15,2.51,0.38,1.89,0.28,1.39,3.83,1.36,3.81
16,2.39,0.37,1.73,0.27,1.45,3.8,1.43,3.8
17,2.37,0.37,1.84,0.28,1.42,3.79,1.4,3.79
18,2.35,0.37,1.69,0.26,1.36,3.78,1.34,3.78
19,2.32,0.36,1.69,0.26,1.42,3.81,1.37,3.8
20,2.3,0.36,1.7,0.26,1.41,3.77,1.39,3.76
21,2.29,0.36,1.75,0.27,1.42,3.78,1.4,3.75
22,2.28,0.36,1.66,0.25,1.42,3.84,1.39,3.82
23,2.26,0.35,1.65,0.26,1.4,3.85,1.39,3.84
24,2.25,0.35,1.65,0.26,1.42,3.88,1.41,3.89
25,2.23,0.35,1.64,0.25,1.37,3.83,1.33,3.84
26,2.23,0.35,1.64,0.25,1.4,3.85,1.37,3.84
27,2.22,0.35,1.63,0.25,1.39,3.83,1.38,3.84
28,2.21,0.35,1.62,0.25,1.39,3.83,1.37,3.82
29,2.2,0.35,1.61,0.25,1.4,3.83,1.38,3.83
30,2.19,0.35,1.59,0.25,1.38,3.8,1.35,3.79
31,2.18,0.35,1.59,0.25,1.36,3.79,1.34,3.8
32,2.18,0.35,1.58,0.25,1.35,3.77,1.29,3.78
33,2.16,0.34,1.57,0.25,1.33,3.76,1.28,3.75
34,2.16,0.34,1.57,0.25,1.31,3.74,1.26,3.73
35,2.15,0.34,1.55,0.25,1.31,3.75,1.28,3.74
36,2.14,0.34,1.55,0.24,1.32,3.77,1.27,3.77
37,2.13,0.34,1.54,0.24,1.3,3.73,1.25,3.74
38,2.13,0.34,1.54,0.24,1.32,3.75,1.27,3.74
39,2.12,0.34,1.54,0.25,1.31,3.74,1.26,3.75
40,2.12,0.34,1.54,0.24,1.29,3.77,1.23,3.77
41,2.12,0.34,1.61,0.26,1.31,3.74,1.27,3.72
42,2.13,0.34,1.55,0.25,1.32,3.75,1.27,3.73
43,2.11,0.34,1.53,0.24,1.26,3.71,1.22,3.71
44,2.1,0.34,1.52,0.24,1.29,3.73,1.24,3.71
45,2.09,0.34,1.51,0.24,1.3,3.74,1.23,3.72
46,2.09,0.34,1.5,0.24,1.28,3.77,1.21,3.75
47,2.07,0.34,1.51,0.24,1.27,3.73,1.21,3.71
48,2.07,0.34,1.51,0.24,1.28,3.73,1.22,3.71
49,2.06,0.33,1.5,0.24,1.25,3.73,1.2,3.71
50,2.06,0.33,1.49,0.24,1.27,3.72,1.21,3.71
51,2.05,0.33,1.48,0.24,1.27,3.72,1.19,3.7
52,2.05,0.33,1.49,0.24,1.26,3.72,1.2,3.72
53,2.04,0.33,1.49,0.24,1.26,3.72,1.18,3.71
54,2.04,0.33,1.48,0.24,1.27,3.73,1.19,3.72
55,2.03,0.33,1.48,0.24,1.24,3.73,1.18,3.73
56,2.02,0.33,1.47,0.24,1.25,3.73,1.18,3.72
57,2.02,0.33,1.46,0.24,1.24,3.73,1.19,3.7
58,2.01,0.33,1.49,0.24,1.26,3.74,1.21,3.74
59,2.01,0.33,1.47,0.24,1.23,3.73,1.17,3.71
60,2.0,0.33,1.47,0.24,1.25,3.75,1.2,3.74
61,2.0,0.33,1.46,0.24,1.26,3.74,1.2,3.7
62,2.0,0.33,1.46,0.24,1.24,3.74,1.17,3.74
63,1.99,0.33,1.46,0.24,1.25,3.75,1.19,3.74
64,1.99,0.33,1.47,0.24,1.25,3.74,1.18,3.73
65,1.98,0.33,1.45,0.24,1.21,3.74,1.17,3.71
66,1.98,0.33,1.45,0.24,1.22,3.74,1.17,3.71
67,1.98,0.33,1.49,0.24,1.29,3.76,1.25,3.76
68,1.97,0.33,1.48,0.24,1.23,3.76,1.19,3.75
69,1.97,0.32,1.45,0.24,1.24,3.76,1.18,3.74
70,1.96,0.32,1.46,0.24,1.27,3.79,1.2,3.79
71,1.96,0.32,1.45,0.24,1.23,3.75,1.17,3.72
72,1.95,0.32,1.46,0.24,1.23,3.78,1.19,3.76
73,1.95,0.32,1.48,0.24,1.3,3.79,1.25,3.79
74,1.94,0.32,1.46,0.24,1.23,3.75,1.18,3.72
75,1.94,0.32,1.47,0.24,1.29,3.77,1.24,3.77
76,1.93,0.32,1.45,0.24,1.24,3.78,1.18,3.77
77,2.0,0.33,1.52,0.24,1.24,3.73,1.18,3.73
78,2.03,0.34,1.54,0.25,1.23,3.76,1.16,3.77
79,1.98,0.33,1.49,0.24,1.24,3.75,1.2,3.76
80,1.96,0.33,1.47,0.24,1.26,3.8,1.21,3.8
81,1.95,0.32,1.47,0.24,1.25,3.8,1.19,3.79
82,1.94,0.32,1.48,0.24,1.27,3.77,1.22,3.75
83,1.93,0.32,1.49,0.24,1.27,3.76,1.22,3.76
84,1.92,0.32,1.48,0.24,1.25,3.76,1.19,3.77
85,1.92,0.32,1.46,0.24,1.24,3.75,1.19,3.75
86,1.91,0.32,1.46,0.24,1.23,3.75,1.19,3.74
87,1.91,0.32,1.47,0.24,1.23,3.76,1.17,3.75
88,1.9,0.32,1.46,0.24,1.25,3.76,1.2,3.77
89,1.9,0.32,1.47,0.24,1.25,3.76,1.21,3.74
90,1.89,0.31,1.46,0.24,1.25,3.75,1.18,3.74
91,1.88,0.31,1.47,0.24,1.26,3.73,1.21,3.73
92,1.88,0.31,1.47,0.24,1.26,3.74,1.2,3.73
93,1.87,0.31,1.47,0.24,1.25,3.74,1.21,3.75
94,1.87,0.31,1.47,0.24,1.25,3.73,1.19,3.73
95,1.86,0.31,1.47,0.24,1.23,3.75,1.19,3.73
96,1.85,0.31,1.47,0.24,1.23,3.75,1.18,3.73
97,1.85,0.31,1.48,0.24,1.25,3.75,1.2,3.73
98,1.84,0.31,1.48,0.24,1.24,3.75,1.2,3.72
99,1.83,0.31,1.48,0.24,1.25,3.74,1.19,3.73
100,1.83,0.31,1.48,0.24,1.27,3.75,1.24,3.74
101,1.83,0.31,1.48,0.24,1.25,3.74,1.21,3.72
102,1.82,0.31,1.47,0.24,1.24,3.76,1.2,3.74
103,1.82,0.3,1.49,0.24,1.24,3.76,1.18,3.73
104,1.82,0.3,1.49,0.24,1.26,3.75,1.23,3.74
105,1.81,0.3,1.49,0.24,1.25,3.75,1.2,3.77
106,1.81,0.3,1.49,0.24,1.24,3.74,1.18,3.73
107,1.81,0.3,1.48,0.24,1.24,3.75,1.2,3.74
108,1.81,0.3,1.48,0.24,1.25,3.75,1.19,3.74
109,1.81,0.3,1.49,0.25,1.27,3.72,1.24,3.73
110,1.8,0.3,1.49,0.24,1.26,3.76,1.2,3.75
111,1.8,0.3,1.48,0.24,1.23,3.75,1.19,3.75
112,1.78,0.3,1.5,0.25,1.24,3.75,1.2,3.76
113,1.78,0.3,1.49,0.24,1.25,3.76,1.18,3.75
114,1.77,0.3,1.5,0.25,1.24,3.75,1.2,3.77
115,1.77,0.3,1.49,0.24,1.24,3.76,1.18,3.75
116,1.77,0.3,1.48,0.24,1.23,3.77,1.19,3.79
117,1.77,0.3,1.48,0.24,1.24,3.75,1.18,3.73
118,1.76,0.3,1.51,0.25,1.26,3.73,1.21,3.74
119,1.75,0.3,1.48,0.24,1.24,3.76,1.21,3.78
120,1.74,0.29,1.48,0.24,1.23,3.74,1.19,3.78
121,1.74,0.29,1.5,0.25,1.26,3.77,1.22,3.77
122,1.74,0.29,1.51,0.25,1.24,3.78,1.21,3.76
123,1.73,0.29,1.5,0.24,1.24,3.76,1.2,3.77
124,1.73,0.29,1.52,0.25,1.24,3.76,1.2,3.76
125,1.72,0.29,1.5,0.24,1.24,3.76,1.19,3.76
126,1.71,0.29,1.5,0.25,1.23,3.76,1.2,3.75
127,1.71,0.29,1.5,0.25,1.24,3.75,1.19,3.75
128,1.71,0.29,1.51,0.25,1.24,3.75,1.19,3.75
129,1.7,0.29,1.49,0.24,1.25,3.73,1.22,3.74
130,1.7,0.29,1.51,0.25,1.23,3.77,1.21,3.78
131,1.69,0.29,1.51,0.25,1.26,3.74,1.21,3.75
132,1.7,0.29,1.51,0.25,1.24,3.74,1.23,3.77
133,1.7,0.29,1.53,0.25,1.28,3.75,1.24,3.73
134,1.69,0.29,1.55,0.25,1.27,3.76,1.24,3.75
135,1.68,0.29,1.52,0.25,1.25,3.77,1.21,3.76
136,1.68,0.28,1.52,0.25,1.26,3.76,1.22,3.75
137,1.67,0.28,1.53,0.25,1.27,3.77,1.22,3.76
138,1.66,0.28,1.53,0.25,1.26,3.76,1.23,3.78
139,1.66,0.28,1.53,0.25,1.27,3.73,1.23,3.75
140,1.69,0.29,1.52,0.25,1.27,3.74,1.25,3.75
141,1.68,0.29,1.52,0.25,1.28,3.73,1.23,3.74
142,1.67,0.28,1.51,0.24,1.25,3.76,1.2,3.76
143,1.65,0.28,1.53,0.25,1.26,3.77,1.22,3.76
144,1.64,0.28,1.54,0.25,1.28,3.76,1.24,3.78
145,1.64,0.28,1.53,0.25,1.26,3.74,1.22,3.75
146,1.63,0.28,1.53,0.25,1.26,3.72,1.23,3.74
147,1.63,0.28,1.52,0.25,1.25,3.74,1.22,3.75
148,1.62,0.28,1.53,0.25,1.27,3.74,1.24,3.75
149,1.62,0.27,1.55,0.25,1.28,3.73,1.24,3.71
150,1.61,0.27,1.54,0.25,1.26,3.77,1.21,3.76
151,1.6,0.27,1.53,0.25,1.26,3.74,1.2,3.74
152,1.6,0.27,1.55,0.25,1.25,3.75,1.2,3.77
153,1.6,0.27,1.53,0.25,1.26,3.76,1.23,3.78
154,1.6,0.27,1.57,0.25,1.29,3.75,1.24,3.76
155,1.59,0.27,1.54,0.25,1.27,3.72,1.24,3.73
156,1.59,0.27,1.55,0.25,1.25,3.75,1.2,3.79
157,1.59,0.27,1.55,0.25,1.27,3.75,1.23,3.73
158,1.58,0.27,1.55,0.25,1.26,3.75,1.21,3.76
159,1.57,0.27,1.55,0.25,1.27,3.76,1.22,3.76
160,1.56,0.27,1.56,0.25,1.25,3.76,1.21,3.77
161,1.55,0.26,1.57,0.26,1.27,3.76,1.23,3.78
162,1.55,0.26,1.56,0.25,1.25,3.76,1.23,3.77
