epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,5.25,0.63,2.41,0.42,1.45,3.63,1.43,3.55
2,3.45,0.51,4.37,0.38,2.97,3.79,2.9,3.8
3,3.18,0.43,2.4,0.39,1.35,3.71,1.29,3.7
4,2.78,0.43,1.92,0.35,1.32,3.84,1.29,3.83
5,2.56,0.41,1.97,0.34,1.51,3.65,1.48,3.62
6,2.45,0.4,1.85,0.31,1.5,3.82,1.45,3.8
7,2.41,0.39,1.83,0.28,1.34,3.94,1.3,3.9
8,2.39,0.39,1.89,0.29,1.36,4.01,1.32,4.01
9,2.34,0.38,1.75,0.28,1.46,4.01,1.4,4.03
10,2.31,0.38,1.77,0.28,1.4,3.94,1.34,3.94
11,2.29,0.38,1.72,0.28,1.37,3.91,1.3,3.93
12,2.27,0.37,1.7,0.28,1.44,3.9,1.39,3.89
13,2.24,0.37,1.7,0.27,1.4,3.79,1.36,3.79
14,2.22,0.36,1.66,0.27,1.39,3.8,1.31,3.8
15,2.2,0.36,1.63,0.27,1.39,3.78,1.35,3.79
16,2.18,0.36,1.62,0.26,1.37,3.82,1.3,3.82
17,2.22,0.36,1.68,0.26,1.37,3.8,1.31,3.81
18,2.21,0.36,1.75,0.28,1.33,3.82,1.26,3.8
19,2.19,0.36,1.63,0.27,1.41,3.92,1.35,3.92
20,2.17,0.36,1.54,0.26,1.32,3.8,1.27,3.81
21,2.14,0.36,1.54,0.26,1.4,3.87,1.34,3.87
22,2.12,0.35,1.52,0.26,1.29,3.8,1.25,3.81
23,2.09,0.35,1.54,0.26,1.35,3.82,1.27,3.83
24,2.07,0.35,1.5,0.25,1.3,3.77,1.21,3.77
25,2.06,0.35,1.51,0.25,1.3,3.77,1.21,3.77
26,2.04,0.34,1.52,0.25,1.36,3.8,1.3,3.81
27,2.03,0.34,1.51,0.25,1.3,3.8,1.21,3.77
28,2.02,0.34,1.51,0.25,1.32,3.78,1.27,3.77
29,2.01,0.34,1.53,0.25,1.3,3.75,1.22,3.75
30,2.05,0.35,1.51,0.25,1.27,3.74,1.2,3.75
