epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.72,0.7,4.35,0.66,1.79,3.72,1.72,3.67
2,4.44,0.66,3.79,0.6,1.53,3.72,1.47,3.72
3,4.06,0.61,2.85,0.49,1.43,3.77,1.42,3.8
4,3.45,0.54,2.12,0.37,1.45,3.85,1.46,3.87
5,3.14,0.49,2.26,0.35,1.35,3.87,1.35,3.86
6,2.92,0.46,2.54,0.37,1.51,3.89,1.52,3.94
7,2.87,0.45,2.4,0.36,1.81,3.71,1.88,3.67
8,2.78,0.44,2.1,0.34,1.64,3.68,1.65,3.65
9,2.72,0.43,1.96,0.34,1.43,3.7,1.42,3.67
10,2.65,0.42,1.92,0.33,1.35,3.65,1.35,3.62
11,2.59,0.42,1.87,0.33,1.37,3.66,1.36,3.63
12,2.51,0.41,1.74,0.31,1.37,3.78,1.37,3.76
13,2.44,0.41,1.72,0.3,1.38,3.88,1.34,3.86
14,2.4,0.41,1.72,0.29,1.52,3.84,1.51,3.82
15,2.38,0.4,1.71,0.28,1.49,3.72,1.46,3.68
16,2.35,0.4,1.71,0.28,1.4,3.7,1.34,3.66
17,2.34,0.39,1.69,0.27,1.34,3.7,1.29,3.66
18,2.32,0.39,1.68,0.27,1.37,3.76,1.33,3.74
19,2.31,0.39,1.68,0.27,1.41,3.82,1.34,3.8
20,2.29,0.38,1.68,0.27,1.42,3.81,1.4,3.8
21,2.28,0.38,1.67,0.27,1.41,3.81,1.38,3.8
22,2.27,0.38,1.65,0.27,1.39,3.82,1.36,3.81
23,2.25,0.38,1.64,0.26,1.4,3.82,1.35,3.79
24,2.24,0.37,1.65,0.27,1.37,3.82,1.31,3.8
25,2.28,0.38,1.65,0.26,1.38,3.82,1.34,3.82
26,2.27,0.38,1.64,0.27,1.39,3.86,1.34,3.84
27,2.23,0.37,1.62,0.27,1.43,3.86,1.39,3.85
28,2.22,0.37,1.61,0.27,1.4,3.87,1.35,3.87
29,2.21,0.37,1.6,0.27,1.39,3.89,1.34,3.89
30,2.2,0.37,1.59,0.26,1.35,3.85,1.28,3.84
31,2.19,0.37,1.59,0.26,1.36,3.85,1.3,3.85
32,2.18,0.37,1.58,0.26,1.4,3.87,1.33,3.87
33,2.17,0.36,1.58,0.26,1.37,3.85,1.31,3.85
34,2.17,0.36,1.57,0.26,1.34,3.83,1.28,3.8
35,2.16,0.36,1.57,0.26,1.35,3.84,1.29,3.82
36,2.15,0.36,1.57,0.26,1.33,3.81,1.27,3.79
37,2.15,0.36,1.56,0.26,1.35,3.85,1.29,3.84
38,2.14,0.36,1.56,0.25,1.31,3.82,1.25,3.79
39,2.13,0.36,1.55,0.25,1.33,3.82,1.27,3.82
40,2.13,0.36,1.55,0.25,1.32,3.81,1.27,3.8
41,2.12,0.36,1.54,0.25,1.32,3.83,1.24,3.84
42,2.11,0.36,1.54,0.25,1.3,3.82,1.24,3.81
43,2.11,0.35,1.54,0.25,1.32,3.81,1.26,3.81
44,2.1,0.35,1.53,0.25,1.33,3.82,1.25,3.81
45,2.1,0.35,1.53,0.25,1.29,3.8,1.24,3.79
46,2.09,0.35,1.52,0.25,1.3,3.82,1.24,3.81
47,2.09,0.35,1.52,0.25,1.32,3.8,1.25,3.81
48,2.09,0.35,1.52,0.25,1.32,3.82,1.25,3.82
49,2.08,0.35,1.52,0.25,1.28,3.78,1.21,3.78
50,2.08,0.35,1.51,0.25,1.32,3.81,1.24,3.8
51,2.07,0.35,1.51,0.25,1.31,3.81,1.23,3.81
52,2.07,0.35,1.51,0.25,1.28,3.79,1.21,3.79
53,2.06,0.35,1.51,0.25,1.31,3.8,1.24,3.8
54,2.06,0.35,1.5,0.25,1.29,3.8,1.23,3.8
55,2.05,0.35,1.5,0.25,1.29,3.8,1.22,3.81
56,2.05,0.35,1.5,0.25,1.29,3.8,1.24,3.78
57,2.05,0.35,1.49,0.24,1.27,3.79,1.22,3.77
58,2.04,0.35,1.49,0.25,1.31,3.8,1.24,3.8
59,2.04,0.35,1.49,0.24,1.27,3.78,1.21,3.76
60,2.03,0.34,1.49,0.25,1.28,3.78,1.24,3.77
61,2.03,0.34,1.48,0.24,1.25,3.77,1.2,3.73
62,2.03,0.34,1.48,0.24,1.28,3.78,1.23,3.75
63,2.02,0.34,1.48,0.24,1.28,3.79,1.24,3.8
64,2.02,0.34,1.47,0.24,1.28,3.77,1.22,3.77
65,2.01,0.34,1.47,0.24,1.28,3.77,1.23,3.76
66,2.01,0.34,1.47,0.24,1.25,3.75,1.2,3.74
67,2.01,0.34,1.48,0.24,1.26,3.76,1.22,3.76
68,2.0,0.34,1.47,0.24,1.27,3.75,1.21,3.75
69,2.0,0.34,1.47,0.24,1.26,3.75,1.22,3.75
70,2.0,0.34,1.47,0.24,1.26,3.74,1.22,3.75
71,2.0,0.34,1.47,0.24,1.25,3.75,1.2,3.74
72,1.99,0.34,1.47,0.24,1.24,3.73,1.21,3.74
73,1.99,0.34,1.47,0.24,1.25,3.73,1.2,3.72
74,1.99,0.34,1.47,0.24,1.26,3.73,1.19,3.74
75,1.98,0.34,1.47,0.25,1.25,3.73,1.2,3.72
76,1.98,0.34,1.47,0.24,1.24,3.72,1.19,3.72
77,1.97,0.34,1.47,0.24,1.25,3.73,1.19,3.73
78,1.97,0.34,1.46,0.24,1.27,3.74,1.21,3.74
79,1.97,0.34,1.47,0.24,1.28,3.74,1.2,3.75
80,1.97,0.34,1.46,0.24,1.24,3.72,1.17,3.73
81,1.96,0.34,1.46,0.24,1.27,3.74,1.2,3.73
82,1.96,0.34,1.47,0.24,1.26,3.72,1.21,3.71
83,1.95,0.34,1.46,0.24,1.28,3.73,1.21,3.73
84,1.96,0.34,1.45,0.24,1.26,3.72,1.19,3.73
85,1.95,0.34,1.47,0.24,1.25,3.7,1.19,3.69
86,1.94,0.34,1.46,0.24,1.26,3.71,1.2,3.7
87,1.94,0.34,1.46,0.24,1.26,3.73,1.2,3.72
88,1.94,0.34,1.47,0.24,1.25,3.71,1.2,3.7
89,1.93,0.34,1.47,0.24,1.26,3.71,1.21,3.71
90,1.93,0.34,1.46,0.24,1.27,3.73,1.21,3.72
91,1.93,0.33,1.46,0.24,1.26,3.72,1.2,3.73
92,1.92,0.33,1.46,0.24,1.26,3.72,1.21,3.71
93,1.92,0.33,1.46,0.24,1.25,3.71,1.19,3.71
94,1.92,0.33,1.47,0.24,1.28,3.73,1.22,3.72
95,1.91,0.33,1.46,0.24,1.27,3.73,1.22,3.74
96,1.91,0.33,1.46,0.24,1.26,3.71,1.21,3.7
97,1.91,0.33,1.47,0.24,1.27,3.74,1.23,3.74
98,1.9,0.33,1.46,0.24,1.27,3.73,1.22,3.72
99,1.9,0.33,1.46,0.24,1.27,3.75,1.21,3.73
100,1.9,0.33,1.47,0.24,1.27,3.74,1.22,3.74
101,1.89,0.33,1.46,0.24,1.26,3.73,1.23,3.72
102,1.89,0.33,1.46,0.24,1.28,3.72,1.23,3.73
103,1.88,0.33,1.47,0.24,1.27,3.72,1.23,3.72
104,1.88,0.33,1.48,0.24,1.3,3.74,1.25,3.74
105,1.88,0.33,1.47,0.24,1.27,3.73,1.23,3.74
106,1.87,0.33,1.47,0.24,1.26,3.74,1.22,3.73
107,1.87,0.33,1.48,0.24,1.28,3.75,1.24,3.75
108,1.87,0.33,1.47,0.24,1.27,3.72,1.22,3.72
109,1.87,0.33,1.48,0.24,1.27,3.72,1.25,3.73
110,1.86,0.33,1.48,0.24,1.29,3.74,1.24,3.74
111,1.86,0.33,1.47,0.24,1.28,3.74,1.23,3.74
112,1.85,0.33,1.47,0.24,1.29,3.74,1.26,3.73
113,1.85,0.33,1.47,0.24,1.28,3.74,1.25,3.74
114,1.85,0.33,1.48,0.24,1.3,3.75,1.27,3.76
