epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.8,0.67,4.68,0.63,4.18,3.77,3.94,3.82
2,4.7,0.63,4.45,0.57,1.96,3.79,1.74,3.93
3,4.54,0.58,4.03,0.48,1.71,3.85,1.73,4.0
4,4.2,0.51,3.13,0.37,1.56,4.04,1.48,4.07
5,3.68,0.49,2.62,0.37,1.49,3.77,1.48,3.78
6,3.35,0.49,2.52,0.38,1.52,3.73,1.51,3.73
7,3.13,0.48,2.43,0.37,1.66,3.95,1.57,4.06
8,3.0,0.47,2.23,0.34,1.57,3.73,1.53,3.89
9,2.88,0.45,2.06,0.33,1.66,3.6,1.62,3.58
10,2.76,0.44,1.91,0.32,1.88,3.66,2.01,3.79
11,2.67,0.43,1.86,0.3,1.93,3.65,2.02,3.68
12,2.61,0.42,1.83,0.29,1.63,3.64,1.58,3.34
13,2.57,0.42,1.81,0.28,1.56,3.73,1.55,3.72
14,2.55,0.41,1.77,0.28,1.38,3.78,1.36,3.72
15,2.62,0.41,1.8,0.28,1.35,3.74,1.37,3.64
16,3.37,0.49,2.21,0.31,1.41,3.57,1.45,3.47
17,3.97,0.55,2.32,0.32,1.41,3.44,1.44,3.5
18,3.79,0.52,2.22,0.32,1.42,3.62,1.45,3.62
19,3.44,0.48,2.14,0.33,1.43,3.75,1.45,3.72
20,3.15,0.46,2.19,0.35,1.45,3.72,1.45,3.65
21,2.99,0.45,2.33,0.37,1.47,3.68,1.4,3.63
22,2.94,0.45,2.46,0.39,1.41,3.69,1.35,3.67
23,2.92,0.45,2.56,0.39,2.89,3.71,2.93,3.71
24,2.92,0.45,2.6,0.38,2.92,3.72,2.99,3.72
25,2.91,0.44,2.58,0.37,2.97,3.73,3.0,3.69
26,2.89,0.44,2.53,0.36,1.55,3.75,1.51,3.67
27,2.88,0.44,2.47,0.35,1.51,3.76,1.51,3.67
28,2.86,0.44,2.4,0.34,1.45,3.77,1.43,3.69
29,2.84,0.43,2.34,0.34,1.44,3.76,1.44,3.69
30,2.83,0.43,2.29,0.34,1.45,3.77,1.43,3.69
31,2.82,0.43,2.26,0.34,1.45,3.77,1.43,3.69
32,2.81,0.43,2.24,0.34,1.43,3.77,1.42,3.68
33,2.8,0.43,2.22,0.35,1.42,3.77,1.42,3.67
34,2.79,0.43,2.22,0.35,1.42,3.76,1.43,3.66
35,2.78,0.43,2.22,0.35,1.4,3.77,1.43,3.65
36,2.77,0.43,2.21,0.35,1.41,3.76,1.43,3.65
37,2.76,0.42,2.21,0.34,1.4,3.78,1.42,3.65
38,2.75,0.42,2.2,0.34,1.39,3.79,1.41,3.65
39,2.74,0.42,2.19,0.34,1.39,3.79,1.42,3.65
40,2.73,0.42,2.19,0.34,1.38,3.79,1.41,3.64
41,2.72,0.42,2.18,0.34,1.37,3.78,1.41,3.63
42,2.71,0.42,2.16,0.34,1.37,3.78,1.41,3.63
43,2.7,0.42,2.15,0.34,1.37,3.78,1.41,3.63
44,2.69,0.42,2.14,0.34,1.37,3.78,1.41,3.64
45,2.68,0.41,2.13,0.34,1.37,3.78,1.41,3.63
