epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.67,0.63,3.77,0.35,1.51,3.72,1.45,3.71
2,3.58,0.48,2.93,0.4,1.45,3.75,1.42,3.75
3,3.22,0.44,2.2,0.37,1.43,3.72,1.42,3.69
4,2.86,0.42,2.16,0.32,1.43,3.93,1.43,3.91
5,2.75,0.41,2.27,0.33,1.49,3.95,1.5,3.95
6,2.67,0.4,2.16,0.33,1.42,3.86,1.39,3.84
7,2.57,0.4,1.85,0.31,1.36,3.96,1.32,3.98
8,2.49,0.39,1.79,0.31,1.35,3.84,1.32,3.81
9,2.39,0.38,1.74,0.28,1.36,3.86,1.33,3.84
10,2.35,0.37,1.81,0.27,1.37,3.79,1.35,3.77
11,2.35,0.37,1.82,0.27,1.46,3.82,1.45,3.82
12,2.32,0.37,1.77,0.27,1.43,3.79,1.4,3.77
13,2.28,0.36,1.74,0.26,1.38,3.74,1.34,3.73
14,2.27,0.36,1.71,0.26,1.38,3.71,1.34,3.7
15,2.24,0.36,1.7,0.26,1.4,3.76,1.36,3.78
16,2.22,0.36,1.7,0.26,1.4,3.75,1.37,3.74
17,2.21,0.35,1.69,0.26,1.42,3.81,1.36,3.81
18,2.2,0.35,1.66,0.26,1.4,3.81,1.38,3.8
19,2.19,0.35,1.61,0.25,1.33,3.77,1.28,3.77
20,2.17,0.35,1.6,0.25,1.36,3.78,1.34,3.79
21,2.15,0.35,1.59,0.25,1.33,3.74,1.3,3.73
22,2.14,0.35,1.61,0.25,1.34,3.75,1.29,3.74
23,2.13,0.34,1.57,0.25,1.35,3.75,1.3,3.74
24,2.12,0.34,1.56,0.25,1.31,3.75,1.27,3.72
25,2.11,0.34,1.55,0.25,1.33,3.76,1.28,3.74
26,2.1,0.34,1.53,0.25,1.31,3.73,1.28,3.71
27,2.09,0.34,1.53,0.25,1.28,3.74,1.23,3.73
28,2.08,0.34,1.52,0.25,1.31,3.75,1.26,3.75
29,2.06,0.34,1.51,0.24,1.29,3.72,1.25,3.7
30,2.06,0.34,1.51,0.24,1.3,3.74,1.25,3.7
31,2.05,0.34,1.51,0.24,1.27,3.72,1.23,3.7
32,2.04,0.33,1.49,0.24,1.25,3.72,1.2,3.68
33,2.03,0.33,1.5,0.24,1.32,3.74,1.27,3.72
34,2.03,0.33,1.79,0.26,1.27,3.74,1.21,3.73
35,2.09,0.34,1.53,0.24,1.26,3.74,1.21,3.72
36,2.04,0.34,1.57,0.24,1.26,3.72,1.2,3.7
37,2.03,0.33,1.5,0.24,1.25,3.74,1.18,3.71
38,2.02,0.33,1.49,0.24,1.26,3.72,1.2,3.7
39,2.01,0.33,1.48,0.24,1.21,3.74,1.17,3.72
40,2.0,0.33,1.49,0.24,1.31,3.75,1.28,3.72
41,1.99,0.33,1.47,0.24,1.26,3.76,1.2,3.74
42,1.98,0.33,1.5,0.24,1.3,3.76,1.25,3.73
43,1.97,0.33,1.49,0.24,1.25,3.74,1.18,3.73
44,1.96,0.33,1.48,0.24,1.26,3.74,1.21,3.72
45,1.95,0.33,1.48,0.24,1.23,3.74,1.18,3.71
46,1.94,0.33,1.49,0.24,1.27,3.74,1.21,3.72
47,1.94,0.32,1.46,0.24,1.24,3.74,1.18,3.72
48,1.93,0.32,1.47,0.24,1.27,3.76,1.21,3.74
49,1.92,0.32,1.47,0.24,1.25,3.75,1.19,3.74
50,1.91,0.32,1.46,0.24,1.24,3.75,1.21,3.72
51,1.9,0.32,1.47,0.24,1.28,3.77,1.23,3.76
