epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.78,0.67,4.71,0.62,3.81,3.83,3.75,3.81
2,4.68,0.63,4.53,0.55,3.61,3.87,3.55,3.91
3,4.53,0.57,4.19,0.44,1.49,3.73,1.51,3.78
4,4.16,0.49,3.42,0.36,1.42,3.73,1.35,3.68
5,3.57,0.49,2.87,0.36,1.38,3.76,1.35,3.77
6,3.23,0.48,2.67,0.37,1.38,3.74,1.35,3.79
7,3.08,0.47,2.52,0.37,1.46,3.96,1.41,3.97
8,2.99,0.45,2.36,0.35,1.53,3.86,1.51,3.88
9,2.92,0.44,2.26,0.34,1.54,3.91,1.5,3.96
10,2.87,0.43,2.19,0.33,1.51,3.75,1.47,3.76
11,2.79,0.43,2.08,0.31,1.59,3.77,1.55,3.79
12,2.71,0.42,1.95,0.3,1.57,3.75,1.5,3.75
13,2.64,0.42,1.88,0.29,1.5,3.72,1.45,3.74
14,2.59,0.41,1.84,0.28,1.42,3.71,1.38,3.73
15,2.55,0.4,1.81,0.28,1.4,3.76,1.39,3.75
16,2.52,0.4,1.78,0.27,1.43,3.86,1.38,3.83
17,2.5,0.4,2.74,0.33,2.54,3.86,2.47,3.81
18,2.59,0.4,1.77,0.27,1.45,3.85,1.41,3.81
19,2.49,0.39,1.91,0.29,1.48,3.85,1.42,3.84
20,2.52,0.4,1.78,0.27,1.46,3.83,1.39,3.82
21,2.67,0.41,1.77,0.28,1.46,3.84,1.39,3.83
22,2.48,0.39,1.8,0.29,1.48,3.85,1.38,3.86
23,2.46,0.39,1.86,0.3,1.5,3.89,1.42,3.9
24,2.47,0.39,1.86,0.3,1.52,3.86,1.46,3.85
25,2.46,0.39,1.81,0.29,1.49,3.8,1.41,3.79
26,2.43,0.39,1.76,0.28,1.46,3.79,1.39,3.77
27,2.41,0.38,1.73,0.27,1.45,3.81,1.39,3.78
28,2.4,0.38,1.71,0.27,1.43,3.84,1.4,3.81
29,2.39,0.38,1.71,0.27,1.42,3.85,1.39,3.82
30,2.38,0.38,1.71,0.27,1.44,3.86,1.4,3.84
31,2.37,0.38,1.71,0.26,1.47,3.87,1.41,3.84
32,2.37,0.37,1.7,0.26,1.48,3.87,1.4,3.84
33,2.36,0.37,1.71,0.26,1.46,3.88,1.39,3.86
34,2.35,0.37,1.7,0.26,1.45,3.88,1.39,3.87
35,2.34,0.37,1.69,0.26,1.44,3.88,1.4,3.87
36,2.34,0.37,1.68,0.26,1.44,3.88,1.37,3.87
37,2.33,0.37,1.68,0.26,1.43,3.89,1.37,3.88
38,2.32,0.37,1.68,0.26,1.43,3.89,1.36,3.89
39,2.32,0.37,1.67,0.26,1.44,3.9,1.38,3.89
40,2.31,0.37,1.67,0.26,1.43,3.9,1.37,3.89
41,2.31,0.37,1.67,0.26,1.44,3.9,1.37,3.89
42,2.3,0.37,1.66,0.26,1.44,3.9,1.36,3.88
43,2.3,0.36,1.66,0.26,1.44,3.89,1.36,3.87
44,2.29,0.36,1.66,0.26,1.43,3.89,1.37,3.9
45,2.29,0.36,1.66,0.26,1.44,3.89,1.38,3.9
46,2.29,0.36,1.66,0.25,1.44,3.89,1.38,3.9
47,2.28,0.36,1.65,0.25,1.43,3.88,1.36,3.88
48,2.28,0.36,1.65,0.25,1.44,3.88,1.38,3.88
49,2.27,0.36,1.65,0.25,1.43,3.9,1.36,3.89
50,2.27,0.36,1.65,0.25,1.42,3.9,1.36,3.9
51,2.26,0.36,1.64,0.25,1.42,3.89,1.37,3.89
52,2.26,0.36,1.64,0.25,1.42,3.9,1.37,3.89
53,2.26,0.36,1.64,0.25,1.42,3.89,1.35,3.88
54,2.25,0.36,1.63,0.25,1.42,3.89,1.37,3.89
55,2.25,0.36,1.63,0.25,1.41,3.88,1.35,3.88
56,2.24,0.36,1.62,0.25,1.42,3.88,1.37,3.9
57,2.24,0.36,1.62,0.25,1.41,3.88,1.36,3.89
58,2.24,0.36,1.62,0.25,1.42,3.89,1.35,3.91
59,2.23,0.36,1.61,0.25,1.4,3.87,1.35,3.9
60,2.23,0.36,1.6,0.25,1.39,3.86,1.34,3.91
61,2.22,0.35,1.61,0.25,1.38,3.87,1.33,3.9
62,2.22,0.35,1.6,0.25,1.39,3.88,1.32,3.91
63,2.21,0.35,1.59,0.25,1.38,3.87,1.32,3.9
64,2.21,0.35,1.59,0.25,1.38,3.87,1.33,3.91
65,2.2,0.35,1.58,0.25,1.35,3.85,1.3,3.88
66,2.2,0.35,1.57,0.25,1.36,3.86,1.29,3.89
67,2.19,0.35,1.57,0.25,1.36,3.86,1.28,3.9
68,2.2,0.35,1.57,0.25,1.36,3.85,1.28,3.88
69,2.2,0.35,1.57,0.25,1.34,3.84,1.27,3.87
70,2.2,0.35,1.57,0.25,1.32,3.83,1.24,3.85
71,2.19,0.35,1.58,0.25,1.35,3.86,1.27,3.87
72,2.18,0.35,1.57,0.25,1.33,3.85,1.27,3.86
