epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.93,0.65,2.7,0.35,2.75,4.04,2.68,4.06
2,3.3,0.45,3.7,0.41,3.09,3.77,3.1,3.75
3,2.98,0.43,2.21,0.35,1.42,4.01,1.39,3.99
4,2.78,0.42,2.1,0.37,1.39,4.01,1.36,4.04
5,2.57,0.42,1.91,0.35,1.39,3.89,1.35,3.9
6,2.46,0.4,2.15,0.32,1.76,3.81,1.78,3.77
7,2.53,0.4,2.15,0.31,1.54,3.73,1.56,3.71
8,2.48,0.39,1.79,0.29,1.36,3.91,1.33,3.88
9,2.43,0.39,1.86,0.3,1.5,3.98,1.45,3.99
10,2.39,0.38,1.82,0.28,1.46,3.81,1.39,3.8
11,2.35,0.38,1.77,0.28,1.36,3.85,1.28,3.84
12,2.33,0.37,1.8,0.27,1.41,3.93,1.38,3.92
13,2.3,0.37,1.74,0.27,1.46,3.91,1.41,3.91
14,2.28,0.36,1.71,0.26,1.36,3.94,1.3,3.93
15,2.26,0.36,1.68,0.27,1.47,3.87,1.42,3.88
16,2.24,0.36,1.67,0.26,1.38,3.82,1.33,3.81
17,2.22,0.36,1.64,0.26,1.4,3.8,1.34,3.82
18,2.21,0.35,1.63,0.26,1.39,3.8,1.35,3.79
19,2.19,0.35,1.6,0.25,1.37,3.8,1.31,3.82
20,2.17,0.35,1.58,0.25,1.38,3.8,1.33,3.83
21,2.15,0.35,1.57,0.26,1.32,3.77,1.25,3.77
22,2.13,0.35,1.58,0.26,1.38,3.8,1.34,3.82
23,2.12,0.35,1.55,0.26,1.37,3.75,1.33,3.73
24,2.1,0.35,1.55,0.25,1.37,3.76,1.33,3.77
25,2.09,0.34,1.52,0.25,1.34,3.7,1.29,3.7
26,2.07,0.34,1.54,0.25,1.4,3.68,1.37,3.67
27,2.06,0.34,1.54,0.25,1.3,3.65,1.24,3.67
28,2.06,0.34,1.52,0.25,1.35,3.69,1.27,3.68
29,2.05,0.34,1.5,0.25,1.33,3.68,1.25,3.68
30,2.04,0.34,1.52,0.25,1.32,3.7,1.25,3.67
31,2.02,0.34,1.51,0.25,1.35,3.74,1.3,3.72
32,2.01,0.34,1.51,0.25,1.32,3.68,1.26,3.68
33,2.03,0.34,1.48,0.25,1.36,3.69,1.29,3.68
34,2.02,0.34,1.51,0.26,1.36,3.76,1.3,3.77
35,2.01,0.34,1.49,0.24,1.31,3.72,1.24,3.68
36,2.0,0.34,1.49,0.25,1.34,3.73,1.28,3.7
37,1.99,0.34,1.49,0.25,1.34,3.75,1.27,3.76
38,1.98,0.34,1.49,0.25,1.32,3.75,1.25,3.73
39,1.97,0.34,1.48,0.24,1.28,3.72,1.23,3.7
40,1.96,0.33,1.49,0.25,1.32,3.74,1.27,3.73
41,1.94,0.33,1.49,0.25,1.27,3.73,1.22,3.72
42,1.93,0.33,1.47,0.24,1.3,3.75,1.23,3.74
43,1.92,0.33,1.5,0.25,1.3,3.74,1.21,3.71
44,1.91,0.33,1.5,0.25,1.29,3.69,1.23,3.68
45,1.9,0.33,1.48,0.25,1.26,3.74,1.23,3.73
46,1.89,0.33,1.48,0.24,1.3,3.71,1.24,3.68
47,1.88,0.33,1.49,0.25,1.29,3.73,1.22,3.69
48,1.87,0.33,1.48,0.24,1.26,3.75,1.22,3.73
49,1.86,0.33,1.49,0.24,1.3,3.74,1.23,3.73
50,1.85,0.33,1.51,0.25,1.32,3.74,1.23,3.74
51,1.84,0.33,1.49,0.25,1.31,3.75,1.25,3.74
52,1.83,0.33,1.51,0.25,1.29,3.75,1.21,3.76
53,1.84,0.33,1.51,0.25,1.34,3.75,1.24,3.72
54,1.81,0.32,1.49,0.25,1.32,3.74,1.26,3.72
55,1.79,0.32,1.49,0.24,1.3,3.76,1.26,3.76
56,1.78,0.32,1.49,0.24,1.29,3.75,1.22,3.74
57,1.77,0.32,1.47,0.24,1.26,3.74,1.23,3.73
58,1.76,0.32,1.49,0.24,1.3,3.74,1.26,3.74
59,1.73,0.32,1.5,0.25,1.28,3.77,1.24,3.75
60,1.72,0.32,1.51,0.24,1.27,3.75,1.25,3.76
61,1.7,0.32,1.52,0.25,1.33,3.77,1.3,3.77
62,1.7,0.32,1.54,0.25,1.33,3.77,1.27,3.79
63,1.69,0.31,1.5,0.25,1.29,3.78,1.24,3.75
64,1.68,0.31,1.52,0.25,1.29,3.75,1.27,3.74
65,1.66,0.31,1.49,0.25,1.28,3.76,1.26,3.74
66,1.64,0.31,1.53,0.24,1.26,3.74,1.23,3.73
67,1.62,0.31,1.54,0.25,1.33,3.76,1.3,3.75
68,1.59,0.31,1.56,0.25,1.31,3.75,1.28,3.76
69,1.57,0.3,1.56,0.25,1.31,3.77,1.29,3.78
70,1.54,0.3,1.56,0.25,1.28,3.76,1.22,3.75
71,1.52,0.3,1.58,0.25,1.32,3.77,1.3,3.77
72,1.5,0.3,1.55,0.25,1.28,3.76,1.25,3.74
73,1.5,0.3,1.59,0.25,1.29,3.75,1.25,3.76
74,1.49,0.3,1.63,0.25,1.34,3.73,1.33,3.74
75,1.47,0.29,1.62,0.25,1.35,3.74,1.32,3.76
76,1.44,0.29,1.61,0.25,1.32,3.75,1.28,3.76
77,1.41,0.29,1.65,0.25,1.33,3.8,1.29,3.78
78,1.39,0.29,1.66,0.25,1.32,3.78,1.29,3.78
79,1.36,0.29,1.63,0.25,1.32,3.78,1.29,3.76
80,1.34,0.28,1.67,0.25,1.34,3.77,1.3,3.78
81,1.32,0.28,1.69,0.26,1.35,3.75,1.31,3.74
82,1.3,0.28,1.69,0.26,1.36,3.77,1.32,3.77
83,1.28,0.27,1.66,0.25,1.34,3.78,1.3,3.77
84,1.23,0.27,1.74,0.26,1.33,3.77,1.3,3.77
85,1.21,0.27,1.72,0.26,1.35,3.75,1.33,3.75
86,1.19,0.26,1.74,0.27,1.33,3.76,1.3,3.78
87,1.18,0.26,1.69,0.26,1.35,3.78,1.34,3.79
88,1.15,0.26,1.76,0.26,1.39,3.77,1.37,3.77
89,1.15,0.26,1.7,0.26,1.34,3.79,1.32,3.77
90,1.15,0.26,1.76,0.26,1.34,3.76,1.33,3.77
91,1.14,0.26,1.72,0.26,1.36,3.75,1.34,3.74
92,1.1,0.25,1.72,0.26,1.37,3.76,1.34,3.75
93,1.07,0.25,1.77,0.27,1.37,3.78,1.35,3.75
94,1.03,0.24,1.76,0.27,1.34,3.76,1.32,3.73
95,1.01,0.24,1.81,0.27,1.36,3.76,1.33,3.75
96,1.0,0.24,1.82,0.27,1.38,3.75,1.34,3.73
97,0.98,0.23,1.86,0.28,1.43,3.76,1.39,3.76
98,0.96,0.23,1.86,0.27,1.37,3.76,1.36,3.74
99,0.94,0.23,1.95,0.29,1.41,3.76,1.4,3.77
100,0.9,0.22,1.84,0.28,1.38,3.76,1.35,3.76
101,0.9,0.22,1.92,0.29,1.41,3.74,1.39,3.73
102,0.87,0.21,1.93,0.29,1.37,3.76,1.35,3.75
103,0.85,0.21,1.93,0.29,1.38,3.77,1.36,3.76
104,0.84,0.21,1.95,0.3,1.38,3.77,1.37,3.78
105,0.82,0.21,1.96,0.29,1.4,3.74,1.39,3.75
106,0.81,0.2,1.94,0.29,1.38,3.75,1.36,3.73
107,0.78,0.2,1.97,0.3,1.38,3.76,1.34,3.77
108,0.77,0.2,1.97,0.3,1.38,3.75,1.36,3.75
109,0.76,0.2,1.95,0.29,1.36,3.75,1.34,3.78
110,0.74,0.19,2.02,0.31,1.41,3.78,1.37,3.78
111,0.73,0.19,2.02,0.3,1.39,3.76,1.36,3.77
112,0.71,0.19,2.01,0.31,1.4,3.75,1.38,3.76
113,0.69,0.18,2.08,0.31,1.41,3.75,1.38,3.73
114,0.69,0.18,2.04,0.31,1.39,3.77,1.37,3.78
115,0.67,0.18,2.06,0.31,1.4,3.75,1.39,3.76
116,0.65,0.18,2.09,0.31,1.39,3.75,1.35,3.75
117,0.63,0.17,2.13,0.32,1.45,3.73,1.44,3.77
118,0.62,0.17,2.13,0.32,1.42,3.76,1.41,3.76
119,0.61,0.17,2.17,0.33,1.42,3.75,1.39,3.75
120,0.6,0.16,2.09,0.32,1.39,3.75,1.35,3.73
121,0.59,0.16,2.16,0.32,1.38,3.74,1.35,3.73
