epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.69,0.71,4.43,0.68,1.82,3.73,1.66,3.71
2,4.52,0.68,4.1,0.63,1.5,3.78,1.56,3.81
3,4.25,0.64,3.47,0.55,1.48,3.79,1.56,3.76
4,3.68,0.58,2.54,0.43,1.47,3.93,1.47,4.05
5,3.22,0.56,2.54,0.4,1.58,3.74,1.66,3.91
6,3.08,0.53,2.41,0.39,1.77,3.65,1.96,3.65
7,2.92,0.5,1.98,0.37,1.8,3.7,1.95,3.65
8,2.77,0.48,1.86,0.36,1.7,3.75,1.79,3.71
9,2.67,0.47,1.8,0.33,1.54,3.63,1.59,3.59
10,2.62,0.46,1.8,0.32,1.56,3.78,1.6,3.83
11,2.59,0.45,1.79,0.31,1.54,3.95,1.61,3.92
12,2.55,0.44,1.77,0.3,1.57,3.94,1.71,3.87
13,2.53,0.43,1.75,0.29,1.57,3.94,1.76,3.82
14,2.51,0.43,1.75,0.29,1.5,3.91,1.6,3.71
15,2.76,0.43,2.46,0.33,2.5,3.89,1.38,3.78
16,2.65,0.43,1.79,0.29,1.33,3.8,1.39,3.86
17,2.64,0.43,1.95,0.31,1.45,3.77,1.54,3.52
18,2.61,0.42,2.09,0.33,1.56,3.67,1.86,3.52
19,2.56,0.42,1.73,0.3,1.52,3.64,1.76,3.52
20,2.5,0.42,1.73,0.29,1.52,3.69,1.7,3.58
21,2.45,0.41,1.74,0.3,1.51,3.73,1.66,3.68
22,2.43,0.41,1.72,0.3,1.49,3.65,1.6,3.49
23,2.41,0.41,1.71,0.29,1.43,3.53,1.44,3.37
24,2.4,0.41,1.7,0.29,1.39,3.56,1.4,3.41
25,2.38,0.41,1.71,0.29,1.39,3.63,1.39,3.5
26,2.37,0.41,1.69,0.28,1.41,3.62,1.44,3.55
27,2.37,0.4,1.69,0.28,1.41,3.62,1.48,3.51
28,2.36,0.4,1.69,0.28,1.43,3.67,1.52,3.45
29,2.35,0.4,1.68,0.28,1.42,3.69,1.49,3.45
30,2.34,0.4,1.68,0.28,1.41,3.75,1.46,3.5
31,2.33,0.4,1.67,0.28,1.41,3.75,1.45,3.51
32,2.32,0.4,1.67,0.28,1.41,3.73,1.46,3.48
33,2.32,0.39,1.67,0.27,1.41,3.72,1.46,3.47
34,2.32,0.39,1.66,0.27,1.4,3.71,1.43,3.49
35,2.31,0.39,1.66,0.27,1.39,3.73,1.44,3.51
36,2.3,0.39,1.66,0.27,1.42,3.73,1.48,3.51
37,2.3,0.39,1.66,0.27,1.41,3.73,1.48,3.52
38,2.29,0.39,1.65,0.27,1.38,3.74,1.41,3.55
39,2.29,0.39,1.65,0.27,1.37,3.74,1.41,3.56
40,2.28,0.39,1.64,0.27,1.39,3.75,1.45,3.58
41,2.28,0.38,1.64,0.27,1.4,3.76,1.47,3.6
42,2.27,0.38,1.64,0.27,1.4,3.77,1.47,3.62
43,2.27,0.38,1.63,0.27,1.37,3.78,1.42,3.62
44,2.26,0.38,1.63,0.27,1.38,3.78,1.44,3.63
45,2.26,0.38,1.62,0.27,1.39,3.79,1.44,3.64
46,2.25,0.38,1.62,0.27,1.38,3.8,1.44,3.67
47,2.25,0.38,1.62,0.27,1.36,3.8,1.43,3.69
48,2.25,0.38,1.62,0.27,1.4,3.8,1.46,3.67
49,2.24,0.38,1.61,0.27,1.37,3.8,1.43,3.69
50,2.24,0.38,1.61,0.27,1.38,3.82,1.44,3.72
51,2.23,0.38,1.61,0.27,1.4,3.82,1.45,3.71
52,2.23,0.37,1.6,0.27,1.39,3.83,1.44,3.72
53,2.25,0.38,1.67,0.26,1.35,3.78,1.38,3.72
54,2.32,0.38,1.64,0.27,1.4,3.82,1.48,3.74
55,2.24,0.38,1.66,0.28,1.42,3.86,1.54,3.78
56,2.25,0.38,1.64,0.28,1.39,3.87,1.45,3.78
57,2.23,0.37,1.59,0.27,1.36,3.85,1.4,3.77
58,2.22,0.37,1.59,0.27,1.35,3.85,1.4,3.75
59,2.22,0.37,1.58,0.27,1.37,3.87,1.47,3.8
60,2.2,0.37,1.59,0.27,1.39,3.87,1.5,3.81
61,2.2,0.37,1.59,0.27,1.36,3.87,1.41,3.79
62,2.2,0.37,1.57,0.27,1.38,3.87,1.45,3.83
63,2.19,0.37,1.57,0.26,1.33,3.83,1.37,3.77
64,2.19,0.37,1.56,0.26,1.35,3.83,1.43,3.81
65,2.18,0.37,1.56,0.26,1.37,3.86,1.44,3.81
66,2.17,0.36,1.56,0.26,1.36,3.86,1.42,3.8
67,2.17,0.36,1.55,0.26,1.36,3.85,1.44,3.79
68,2.17,0.36,1.55,0.26,1.33,3.83,1.39,3.75
69,2.16,0.36,1.55,0.26,1.34,3.84,1.43,3.77
70,2.16,0.36,1.55,0.26,1.36,3.84,1.44,3.76
71,2.16,0.36,1.55,0.26,1.31,3.81,1.37,3.71
72,2.15,0.36,1.54,0.26,1.35,3.84,1.45,3.76
73,2.15,0.36,1.54,0.26,1.32,3.8,1.37,3.7
74,2.15,0.36,1.53,0.26,1.31,3.8,1.38,3.74
75,2.15,0.36,1.53,0.26,1.34,3.84,1.46,3.77
76,2.14,0.36,1.53,0.25,1.31,3.8,1.37,3.71
77,2.13,0.36,1.53,0.26,1.32,3.81,1.39,3.72
78,2.13,0.36,1.53,0.26,1.32,3.8,1.38,3.7
79,2.13,0.36,1.53,0.25,1.33,3.82,1.4,3.73
80,2.13,0.36,1.53,0.26,1.32,3.82,1.38,3.71
81,2.12,0.36,1.53,0.26,1.31,3.8,1.38,3.71
82,2.12,0.36,1.52,0.25,1.33,3.82,1.42,3.74
83,2.12,0.36,1.52,0.25,1.32,3.81,1.37,3.71
84,2.12,0.36,1.52,0.25,1.32,3.81,1.38,3.72
85,2.11,0.36,1.52,0.25,1.32,3.81,1.39,3.72
86,2.11,0.35,1.52,0.25,1.29,3.79,1.36,3.71
87,2.11,0.35,1.51,0.25,1.32,3.82,1.4,3.74
88,2.1,0.35,1.52,0.25,1.29,3.8,1.36,3.7
89,2.1,0.35,1.51,0.25,1.31,3.81,1.4,3.71
90,2.1,0.35,1.52,0.25,1.29,3.8,1.37,3.7
91,2.1,0.35,1.51,0.25,1.3,3.82,1.38,3.71
92,2.09,0.35,1.51,0.25,1.29,3.83,1.37,3.69
93,2.09,0.35,1.51,0.25,1.29,3.8,1.36,3.68
94,2.09,0.35,1.51,0.25,1.3,3.84,1.4,3.71
95,2.09,0.35,1.52,0.25,1.29,3.83,1.37,3.69
96,2.08,0.35,1.5,0.25,1.29,3.81,1.36,3.68
97,2.08,0.35,1.5,0.25,1.29,3.81,1.38,3.67
98,2.08,0.35,1.52,0.25,1.29,3.82,1.36,3.69
99,2.08,0.35,1.5,0.25,1.31,3.83,1.39,3.7
100,2.08,0.35,1.51,0.25,1.27,3.81,1.36,3.67
101,2.08,0.35,1.51,0.25,1.31,3.82,1.38,3.69
102,2.07,0.35,1.5,0.25,1.29,3.78,1.36,3.67
103,2.07,0.35,1.5,0.25,1.3,3.82,1.38,3.69
104,2.07,0.35,1.5,0.25,1.3,3.82,1.36,3.69
105,2.07,0.35,1.5,0.25,1.28,3.78,1.36,3.66
106,2.06,0.35,1.51,0.25,1.29,3.81,1.38,3.7
107,2.06,0.35,1.5,0.25,1.31,3.81,1.37,3.67
108,2.06,0.35,1.5,0.25,1.3,3.8,1.38,3.67
109,2.06,0.35,1.5,0.25,1.28,3.79,1.36,3.67
110,2.05,0.35,1.5,0.25,1.3,3.8,1.36,3.69
111,2.05,0.35,1.5,0.25,1.31,3.82,1.39,3.69
112,2.05,0.35,1.5,0.25,1.28,3.79,1.36,3.69
113,2.05,0.35,1.5,0.25,1.28,3.79,1.35,3.67
114,2.05,0.35,1.5,0.25,1.3,3.79,1.39,3.67
115,2.05,0.35,1.5,0.25,1.28,3.79,1.36,3.65
116,2.05,0.35,1.5,0.25,1.31,3.79,1.38,3.68
117,2.04,0.35,1.49,0.25,1.29,3.78,1.37,3.67
118,2.04,0.35,1.5,0.25,1.29,3.77,1.35,3.66
119,2.04,0.35,1.5,0.25,1.3,3.78,1.38,3.68
120,2.04,0.35,1.5,0.25,1.29,3.77,1.36,3.67
121,2.03,0.35,1.49,0.25,1.28,3.76,1.35,3.66
122,2.03,0.35,1.49,0.25,1.31,3.78,1.39,3.65
123,2.03,0.35,1.5,0.25,1.28,3.77,1.35,3.66
124,2.03,0.35,1.5,0.25,1.3,3.78,1.37,3.67
125,2.03,0.35,1.49,0.25,1.29,3.76,1.36,3.66
126,2.03,0.35,1.5,0.25,1.29,3.78,1.36,3.68
127,2.02,0.34,1.5,0.25,1.3,3.77,1.38,3.64
128,2.02,0.34,1.5,0.25,1.29,3.77,1.37,3.69
129,2.02,0.34,1.49,0.25,1.29,3.76,1.36,3.64
130,2.02,0.34,1.5,0.25,1.28,3.77,1.36,3.66
131,2.01,0.34,1.49,0.25,1.3,3.77,1.37,3.64
132,2.01,0.34,1.5,0.25,1.29,3.77,1.36,3.66
133,2.01,0.34,1.49,0.25,1.28,3.76,1.36,3.66
134,2.01,0.34,1.5,0.25,1.31,3.77,1.4,3.62
135,2.01,0.34,1.5,0.25,1.28,3.74,1.36,3.66
136,2.05,0.35,1.54,0.25,1.27,3.76,1.35,3.73
137,2.1,0.35,1.58,0.27,1.33,3.76,1.42,3.65
138,2.08,0.36,1.55,0.3,1.29,3.72,1.37,3.65
139,2.05,0.36,1.55,0.27,1.29,3.76,1.36,3.67
140,2.04,0.35,1.55,0.25,1.28,3.74,1.35,3.61
141,2.03,0.35,1.54,0.25,1.27,3.73,1.35,3.63
142,2.02,0.35,1.54,0.25,1.29,3.74,1.36,3.63
143,2.02,0.34,1.53,0.25,1.29,3.71,1.35,3.61
144,2.01,0.34,1.54,0.25,1.29,3.74,1.35,3.62
145,2.01,0.34,1.52,0.24,1.29,3.74,1.37,3.61
146,2.01,0.34,1.52,0.25,1.29,3.75,1.37,3.6
147,2.0,0.34,1.52,0.25,1.29,3.76,1.37,3.67
148,2.0,0.34,1.51,0.25,1.28,3.74,1.36,3.62
149,2.0,0.34,1.52,0.25,1.3,3.75,1.39,3.63
150,1.99,0.34,1.51,0.25,1.28,3.73,1.37,3.67
151,1.99,0.34,1.51,0.25,1.3,3.75,1.39,3.63
152,1.99,0.34,1.52,0.25,1.29,3.74,1.38,3.7
153,1.99,0.34,1.52,0.25,1.3,3.75,1.4,3.64
154,1.98,0.34,1.51,0.25,1.29,3.74,1.37,3.66
155,1.98,0.34,1.52,0.25,1.29,3.73,1.37,3.66
156,1.98,0.34,1.52,0.25,1.3,3.74,1.41,3.66
157,1.98,0.34,1.52,0.25,1.29,3.73,1.37,3.67
158,1.98,0.34,1.52,0.25,1.27,3.72,1.36,3.66
159,1.97,0.34,1.51,0.25,1.31,3.75,1.41,3.66
160,1.97,0.34,1.51,0.25,1.29,3.72,1.36,3.69
161,1.97,0.34,1.52,0.25,1.3,3.74,1.37,3.68
162,1.97,0.34,1.51,0.25,1.29,3.72,1.37,3.66
163,1.96,0.34,1.51,0.25,1.3,3.74,1.37,3.67
164,1.96,0.34,1.51,0.25,1.29,3.72,1.37,3.65
165,1.96,0.34,1.51,0.25,1.29,3.73,1.39,3.67
166,1.96,0.34,1.52,0.25,1.3,3.73,1.41,3.65
167,1.96,0.34,1.51,0.25,1.28,3.72,1.37,3.69
168,1.95,0.34,1.52,0.25,1.31,3.73,1.4,3.65
169,1.95,0.34,1.51,0.25,1.29,3.72,1.36,3.71
170,1.95,0.34,1.52,0.25,1.3,3.72,1.38,3.65
171,1.95,0.34,1.52,0.25,1.27,3.72,1.35,3.67
172,1.95,0.34,1.52,0.25,1.31,3.73,1.39,3.67
173,1.95,0.34,1.5,0.25,1.29,3.72,1.37,3.68
174,1.94,0.34,1.52,0.25,1.31,3.74,1.39,3.65
175,1.94,0.34,1.51,0.25,1.29,3.73,1.39,3.65
176,1.94,0.34,1.5,0.25,1.28,3.73,1.36,3.66
177,1.94,0.34,1.51,0.25,1.3,3.72,1.38,3.66
178,1.93,0.34,1.51,0.25,1.29,3.72,1.37,3.71
179,1.93,0.34,1.51,0.25,1.3,3.73,1.38,3.64
180,1.93,0.34,1.51,0.25,1.29,3.73,1.37,3.67
181,1.93,0.34,1.51,0.25,1.28,3.73,1.38,3.66
182,1.93,0.34,1.52,0.25,1.31,3.73,1.38,3.62
183,1.93,0.34,1.5,0.25,1.28,3.73,1.37,3.7
184,1.93,0.34,1.52,0.25,1.32,3.74,1.4,3.67
185,1.92,0.34,1.51,0.25,1.28,3.71,1.38,3.68
186,1.92,0.34,1.52,0.25,1.28,3.72,1.35,3.69
187,1.93,0.34,1.51,0.25,1.29,3.72,1.37,3.66
188,1.92,0.34,1.51,0.25,1.29,3.73,1.39,3.67
189,1.92,0.34,1.52,0.25,1.31,3.74,1.4,3.68
190,1.91,0.34,1.51,0.25,1.29,3.73,1.36,3.68
191,1.92,0.34,1.51,0.25,1.3,3.74,1.4,3.67
192,1.91,0.34,1.51,0.25,1.27,3.71,1.35,3.69
193,1.92,0.34,1.52,0.25,1.31,3.73,1.38,3.63
194,1.91,0.34,1.51,0.25,1.3,3.74,1.38,3.69
195,1.91,0.33,1.52,0.25,1.3,3.74,1.4,3.67
196,1.91,0.33,1.51,0.25,1.29,3.72,1.37,3.67
197,1.9,0.33,1.52,0.25,1.3,3.73,1.4,3.67
198,1.9,0.33,1.52,0.25,1.31,3.73,1.4,3.67
199,1.9,0.33,1.52,0.25,1.31,3.74,1.37,3.66
200,1.89,0.33,1.52,0.25,1.29,3.71,1.37,3.68
