epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.77,0.69,4.65,0.62,3.39,3.76,3.34,3.77
2,4.64,0.62,4.42,0.52,3.74,3.71,3.71,3.72
3,4.44,0.55,3.99,0.4,1.69,3.67,1.64,3.66
4,3.96,0.47,3.07,0.33,1.62,3.69,1.58,3.69
5,3.32,0.46,2.79,0.34,1.6,3.72,1.52,3.76
6,3.14,0.43,2.63,0.35,1.58,3.82,1.53,3.83
7,3.01,0.43,2.31,0.33,1.52,3.8,1.49,3.79
8,2.87,0.42,2.13,0.31,1.51,3.83,1.47,3.81
9,2.8,0.41,2.1,0.31,1.51,3.84,1.46,3.84
10,2.74,0.41,2.04,0.31,1.52,3.89,1.49,3.92
11,2.67,0.4,1.92,0.29,1.48,3.95,1.43,3.96
12,2.58,0.4,1.87,0.29,1.45,3.89,1.42,3.91
13,2.52,0.39,1.82,0.28,1.47,3.8,1.43,3.77
14,2.48,0.39,1.81,0.27,1.48,3.82,1.43,3.77
15,2.49,0.38,1.79,0.27,1.47,3.86,1.44,3.86
16,2.48,0.39,1.78,0.27,1.47,3.87,1.44,3.88
17,2.43,0.38,1.87,0.29,1.46,3.92,1.43,3.92
18,2.44,0.38,1.76,0.28,1.44,3.88,1.4,3.9
19,2.4,0.38,1.74,0.27,1.45,3.92,1.39,3.91
20,2.38,0.37,1.74,0.27,1.45,3.93,1.4,3.92
21,2.36,0.37,1.73,0.27,1.47,3.93,1.42,3.91
22,2.34,0.37,1.73,0.26,1.5,3.93,1.47,3.94
23,2.33,0.37,1.72,0.26,1.48,3.92,1.43,3.91
24,2.32,0.36,1.71,0.26,1.46,3.88,1.39,3.87
25,2.31,0.36,1.7,0.26,1.48,3.93,1.45,3.92
26,2.3,0.36,1.7,0.26,1.47,3.92,1.41,3.91
27,2.29,0.36,1.69,0.26,1.45,3.89,1.4,3.89
28,2.28,0.36,1.68,0.25,1.47,3.91,1.42,3.92
29,2.27,0.36,1.68,0.25,1.44,3.89,1.41,3.9
30,2.26,0.36,1.68,0.25,1.45,3.88,1.42,3.88
31,2.25,0.36,1.67,0.25,1.45,3.87,1.41,3.88
32,2.25,0.35,1.67,0.25,1.44,3.85,1.4,3.86
33,2.24,0.35,1.66,0.25,1.46,3.86,1.42,3.86
34,2.23,0.35,1.66,0.25,1.44,3.84,1.4,3.85
35,2.22,0.35,1.65,0.25,1.43,3.83,1.37,3.83
36,2.22,0.35,1.64,0.25,1.41,3.8,1.35,3.8
37,2.21,0.35,1.64,0.25,1.41,3.8,1.36,3.82
38,2.21,0.35,1.63,0.25,1.39,3.79,1.37,3.81
39,2.2,0.35,1.62,0.25,1.41,3.81,1.34,3.83
40,2.19,0.35,1.62,0.25,1.39,3.78,1.34,3.78
41,2.19,0.35,1.61,0.25,1.39,3.77,1.33,3.78
42,2.18,0.35,1.6,0.25,1.38,3.78,1.32,3.79
43,2.17,0.35,1.6,0.25,1.37,3.77,1.31,3.77
44,2.17,0.35,1.59,0.25,1.37,3.75,1.3,3.75
45,2.16,0.35,1.59,0.25,1.35,3.76,1.31,3.76
46,2.16,0.35,1.58,0.25,1.36,3.77,1.3,3.76
47,2.16,0.35,1.58,0.25,1.37,3.76,1.3,3.75
48,2.15,0.34,1.58,0.25,1.34,3.74,1.3,3.73
49,2.14,0.34,1.57,0.24,1.36,3.76,1.28,3.75
50,2.14,0.34,1.56,0.24,1.35,3.74,1.27,3.71
51,2.13,0.34,1.56,0.25,1.36,3.76,1.28,3.75
52,2.13,0.34,1.56,0.24,1.35,3.73,1.28,3.71
53,2.12,0.34,1.55,0.24,1.34,3.74,1.27,3.74
54,2.12,0.34,1.55,0.24,1.34,3.73,1.26,3.73
55,2.11,0.34,1.54,0.24,1.35,3.74,1.26,3.75
56,2.11,0.34,1.53,0.24,1.33,3.75,1.26,3.76
57,2.1,0.34,1.54,0.24,1.35,3.74,1.26,3.73
58,2.1,0.34,1.53,0.24,1.34,3.74,1.26,3.73
59,2.1,0.34,1.53,0.24,1.34,3.76,1.28,3.75
60,2.09,0.34,1.54,0.24,1.35,3.75,1.27,3.76
61,2.09,0.34,1.53,0.24,1.35,3.76,1.27,3.76
62,2.08,0.34,1.53,0.24,1.33,3.75,1.25,3.74
63,2.08,0.34,1.53,0.24,1.35,3.75,1.27,3.75
64,2.07,0.34,1.52,0.24,1.34,3.74,1.27,3.74
65,2.07,0.34,1.51,0.24,1.33,3.73,1.25,3.72
66,2.06,0.34,1.51,0.24,1.32,3.75,1.25,3.74
67,2.06,0.34,1.51,0.24,1.32,3.75,1.26,3.73
68,2.06,0.34,1.51,0.24,1.31,3.74,1.25,3.73
69,2.05,0.34,1.51,0.24,1.31,3.72,1.25,3.73
70,2.05,0.33,1.5,0.24,1.3,3.73,1.25,3.72
71,2.04,0.33,1.51,0.24,1.32,3.74,1.28,3.71
72,2.04,0.33,1.5,0.24,1.29,3.73,1.25,3.73
73,2.04,0.33,1.51,0.24,1.3,3.71,1.25,3.71
74,2.04,0.33,1.5,0.24,1.3,3.75,1.25,3.75
75,2.03,0.33,1.5,0.24,1.28,3.73,1.23,3.72
76,2.03,0.33,1.5,0.24,1.3,3.72,1.24,3.72
77,2.03,0.33,1.49,0.24,1.3,3.75,1.27,3.76
78,2.02,0.33,1.5,0.24,1.28,3.72,1.26,3.73
79,2.02,0.33,1.49,0.24,1.31,3.74,1.27,3.73
80,2.02,0.33,1.5,0.24,1.29,3.74,1.24,3.75
81,2.01,0.33,1.49,0.24,1.29,3.72,1.24,3.73
82,2.01,0.33,1.49,0.24,1.29,3.74,1.25,3.74
83,2.01,0.33,1.51,0.24,1.3,3.74,1.25,3.74
84,2.0,0.33,1.48,0.24,1.3,3.73,1.27,3.74
85,2.0,0.33,1.49,0.24,1.3,3.71,1.26,3.71
86,1.99,0.33,1.48,0.24,1.3,3.73,1.25,3.73
87,1.99,0.33,1.48,0.24,1.29,3.72,1.26,3.72
88,1.99,0.33,1.48,0.24,1.3,3.72,1.25,3.72
89,1.98,0.33,1.48,0.24,1.29,3.73,1.25,3.75
90,1.98,0.33,1.49,0.24,1.31,3.72,1.26,3.73
91,1.98,0.33,1.47,0.24,1.3,3.73,1.25,3.74
92,1.98,0.33,1.49,0.24,1.31,3.74,1.26,3.73
93,1.97,0.33,1.48,0.24,1.28,3.73,1.25,3.73
94,1.97,0.33,1.48,0.24,1.3,3.72,1.27,3.72
95,1.96,0.33,1.47,0.24,1.3,3.75,1.27,3.74
96,1.96,0.33,1.48,0.24,1.29,3.72,1.27,3.73
97,1.96,0.32,1.47,0.24,1.3,3.73,1.26,3.73
98,1.95,0.32,1.49,0.24,1.31,3.72,1.27,3.72
99,1.95,0.32,1.48,0.24,1.29,3.73,1.26,3.72
100,1.95,0.32,1.47,0.24,1.3,3.73,1.27,3.72
101,1.95,0.32,1.48,0.24,1.31,3.71,1.27,3.69
102,1.95,0.32,1.47,0.24,1.28,3.72,1.22,3.72
