epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.86,0.68,4.96,0.61,4.33,3.81,4.36,3.82
2,4.86,0.62,5.0,0.51,4.37,3.89,4.42,3.89
3,4.88,0.54,5.07,0.38,4.43,3.75,4.45,3.72
4,4.96,0.47,5.18,0.33,4.45,3.72,4.44,3.7
5,5.05,0.45,5.12,0.34,4.31,3.92,4.31,3.91
6,4.99,0.43,5.03,0.35,4.31,3.83,4.26,3.85
7,4.95,0.42,4.98,0.33,4.32,3.83,4.29,3.83
8,4.94,0.42,4.96,0.32,4.31,3.77,4.32,3.75
9,4.95,0.41,4.96,0.31,4.28,3.77,4.27,3.77
10,4.93,0.4,4.94,0.31,4.28,3.89,4.27,3.93
11,4.92,0.4,4.92,0.29,4.27,3.88,4.26,3.91
12,4.91,0.4,4.91,0.29,4.25,3.81,4.25,3.83
13,4.91,0.39,4.88,0.28,4.25,3.87,4.26,3.88
14,4.92,0.39,4.85,0.27,4.26,3.88,4.27,3.89
15,4.89,0.39,4.83,0.27,4.27,3.89,4.26,3.92
16,4.9,0.38,4.9,0.29,4.26,3.91,4.27,3.92
17,4.89,0.38,4.81,0.27,4.27,3.91,4.27,3.92
18,4.87,0.38,4.8,0.27,4.27,3.95,4.28,3.97
19,4.87,0.37,4.83,0.27,4.26,3.97,4.26,3.98
20,4.89,0.37,4.82,0.27,4.26,3.97,4.26,3.99
21,4.88,0.37,4.79,0.26,4.31,3.96,4.31,3.97
22,4.87,0.37,4.78,0.26,4.29,3.96,4.29,3.96
23,4.87,0.37,4.81,0.27,4.29,3.95,4.29,3.95
24,4.87,0.36,4.76,0.26,4.29,3.93,4.31,3.93
25,4.86,0.36,4.77,0.26,4.29,3.93,4.31,3.94
26,4.87,0.36,4.79,0.26,4.28,3.92,4.3,3.92
27,4.86,0.36,4.76,0.26,4.29,3.92,4.3,3.93
28,4.86,0.36,4.76,0.26,4.29,3.88,4.3,3.88
29,4.86,0.36,4.8,0.26,4.27,3.89,4.29,3.9
30,4.86,0.36,4.76,0.26,4.27,3.89,4.28,3.91
31,4.86,0.36,4.77,0.26,4.27,3.88,4.28,3.89
32,4.86,0.36,4.78,0.26,4.27,3.9,4.27,3.92
33,4.86,0.36,4.77,0.26,4.27,3.87,4.28,3.87
