epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.37,0.65,3.49,0.37,1.72,3.76,1.78,3.74
2,3.7,0.47,3.55,0.42,3.5,3.7,3.51,3.68
3,2.99,0.43,2.17,0.32,1.48,4.07,1.47,4.08
4,2.67,0.42,1.9,0.35,1.36,3.82,1.34,3.81
5,2.47,0.4,1.93,0.29,1.68,3.92,1.71,3.92
6,2.6,0.39,2.22,0.32,1.54,3.82,1.47,3.8
7,2.46,0.39,1.78,0.28,1.37,3.73,1.32,3.71
8,2.4,0.38,1.79,0.29,1.32,3.75,1.29,3.74
9,2.33,0.38,1.8,0.28,1.41,3.87,1.36,3.86
10,2.31,0.37,1.76,0.28,1.43,3.83,1.36,3.83
11,2.28,0.36,1.77,0.26,1.44,3.85,1.35,3.83
12,2.28,0.36,1.73,0.27,1.43,3.88,1.35,3.86
13,2.24,0.36,1.68,0.26,1.4,3.93,1.34,3.92
14,2.21,0.35,1.65,0.26,1.36,3.88,1.29,3.88
15,2.2,0.35,1.66,0.26,1.35,3.82,1.29,3.82
16,2.18,0.35,1.64,0.26,1.33,3.77,1.3,3.77
17,2.16,0.35,1.57,0.25,1.31,3.79,1.25,3.8
18,2.15,0.35,1.55,0.25,1.31,3.75,1.27,3.74
19,2.13,0.35,1.57,0.26,1.35,3.76,1.28,3.77
20,2.11,0.34,1.55,0.25,1.28,3.71,1.25,3.69
21,2.09,0.34,1.61,0.27,1.36,3.76,1.3,3.77
22,2.1,0.35,1.54,0.24,1.34,3.78,1.29,3.76
23,2.1,0.34,1.53,0.25,1.34,3.77,1.28,3.75
24,2.07,0.34,1.51,0.25,1.3,3.74,1.21,3.74
25,2.06,0.34,1.5,0.24,1.3,3.74,1.24,3.75
26,2.04,0.34,1.51,0.24,1.31,3.75,1.25,3.75
27,2.03,0.34,1.49,0.24,1.34,3.75,1.28,3.74
28,2.09,0.34,1.58,0.25,1.31,3.77,1.25,3.78
29,2.04,0.34,1.52,0.25,1.27,3.75,1.2,3.75
30,2.02,0.34,1.51,0.24,1.35,3.78,1.28,3.79
31,2.01,0.34,1.49,0.24,1.24,3.74,1.17,3.71
32,2.0,0.33,1.49,0.25,1.29,3.74,1.23,3.73
33,1.99,0.33,1.48,0.24,1.25,3.75,1.18,3.73
34,1.98,0.33,1.46,0.24,1.3,3.76,1.23,3.75
35,1.97,0.33,1.47,0.24,1.3,3.79,1.23,3.79
36,1.95,0.33,1.47,0.24,1.26,3.75,1.22,3.74
37,1.95,0.33,1.47,0.24,1.29,3.78,1.24,3.79
38,1.94,0.33,1.45,0.24,1.26,3.78,1.22,3.76
39,1.93,0.33,1.45,0.24,1.24,3.77,1.18,3.74
40,1.91,0.33,1.45,0.24,1.26,3.78,1.21,3.79
41,1.9,0.32,1.46,0.24,1.26,3.76,1.23,3.75
42,1.89,0.32,1.46,0.24,1.22,3.78,1.2,3.77
43,1.88,0.32,1.45,0.24,1.28,3.76,1.26,3.75
44,1.87,0.32,1.44,0.24,1.23,3.78,1.19,3.77
45,1.86,0.32,1.46,0.24,1.28,3.76,1.24,3.79
46,1.86,0.32,1.44,0.24,1.22,3.77,1.19,3.76
47,1.88,0.33,1.46,0.24,1.3,3.71,1.23,3.7
48,1.86,0.32,1.44,0.24,1.27,3.76,1.2,3.76
49,1.84,0.32,1.45,0.24,1.25,3.76,1.18,3.76
50,1.82,0.32,1.46,0.24,1.27,3.76,1.2,3.77
51,1.81,0.31,1.47,0.24,1.26,3.77,1.21,3.78
52,1.79,0.31,1.48,0.24,1.27,3.75,1.21,3.77
53,1.78,0.31,1.48,0.24,1.26,3.76,1.22,3.76
54,1.76,0.31,1.45,0.24,1.26,3.76,1.19,3.77
55,1.75,0.31,1.47,0.24,1.25,3.75,1.2,3.73
56,1.74,0.31,1.48,0.24,1.29,3.75,1.24,3.75
57,1.72,0.3,1.5,0.24,1.3,3.78,1.23,3.78
58,1.71,0.3,1.5,0.25,1.27,3.79,1.2,3.78
59,1.7,0.3,1.5,0.24,1.27,3.78,1.23,3.79
60,1.69,0.3,1.49,0.24,1.27,3.76,1.22,3.76
61,1.67,0.3,1.52,0.24,1.29,3.77,1.24,3.78
62,1.66,0.3,1.53,0.25,1.3,3.75,1.25,3.76
63,1.65,0.3,1.53,0.24,1.3,3.76,1.26,3.78
64,1.62,0.29,1.52,0.25,1.3,3.72,1.26,3.72
65,1.62,0.29,1.51,0.25,1.29,3.77,1.24,3.76
66,1.61,0.29,1.53,0.25,1.29,3.75,1.26,3.74
67,1.61,0.29,1.55,0.25,1.29,3.76,1.25,3.73
68,1.59,0.29,1.53,0.25,1.28,3.76,1.24,3.73
69,1.57,0.29,1.51,0.24,1.28,3.72,1.23,3.74
70,1.54,0.28,1.58,0.25,1.31,3.76,1.28,3.75
71,1.54,0.28,1.52,0.25,1.29,3.75,1.25,3.75
72,1.56,0.29,1.55,0.25,1.33,3.75,1.29,3.74
73,1.53,0.28,1.52,0.25,1.3,3.73,1.25,3.73
74,1.5,0.28,1.55,0.25,1.28,3.76,1.22,3.76
75,1.47,0.27,1.55,0.25,1.31,3.74,1.26,3.77
76,1.45,0.27,1.6,0.26,1.32,3.75,1.27,3.75
77,1.42,0.27,1.58,0.25,1.29,3.75,1.24,3.75
78,1.39,0.26,1.6,0.26,1.32,3.74,1.28,3.76
79,1.38,0.26,1.6,0.26,1.32,3.74,1.26,3.74
80,1.36,0.26,1.61,0.26,1.31,3.73,1.31,3.74
81,1.34,0.26,1.64,0.26,1.39,3.72,1.35,3.72
82,1.34,0.26,1.62,0.26,1.33,3.74,1.32,3.74
83,1.31,0.25,1.63,0.26,1.34,3.74,1.28,3.72
84,1.29,0.25,1.67,0.26,1.35,3.73,1.32,3.72
85,1.27,0.25,1.67,0.27,1.35,3.75,1.31,3.76
86,1.25,0.24,1.67,0.27,1.35,3.74,1.29,3.73
87,1.23,0.24,1.7,0.27,1.33,3.76,1.31,3.76
88,1.21,0.24,1.69,0.27,1.35,3.74,1.33,3.73
89,1.18,0.23,1.67,0.27,1.34,3.76,1.33,3.77
90,1.16,0.23,1.73,0.28,1.37,3.77,1.34,3.77
91,1.14,0.23,1.77,0.29,1.41,3.77,1.39,3.78
92,1.12,0.23,1.73,0.28,1.37,3.76,1.33,3.8
93,1.11,0.22,1.74,0.28,1.37,3.71,1.35,3.71
94,1.08,0.22,1.77,0.28,1.37,3.74,1.34,3.74
95,1.06,0.22,1.75,0.28,1.37,3.75,1.34,3.75
96,1.03,0.21,1.79,0.29,1.38,3.78,1.37,3.78
97,1.04,0.21,1.81,0.29,1.38,3.76,1.37,3.77
98,1.04,0.21,1.8,0.29,1.4,3.82,1.37,3.83
99,1.01,0.21,1.82,0.29,1.4,3.76,1.33,3.74
100,0.99,0.21,1.81,0.29,1.39,3.78,1.34,3.79
101,0.96,0.2,1.8,0.29,1.38,3.8,1.34,3.82
102,0.94,0.2,1.86,0.3,1.39,3.76,1.36,3.78
103,0.91,0.19,1.88,0.3,1.4,3.76,1.35,3.77
104,0.87,0.19,1.9,0.3,1.39,3.78,1.35,3.77
105,0.84,0.18,1.94,0.31,1.41,3.78,1.39,3.79
106,0.83,0.18,1.91,0.31,1.43,3.8,1.42,3.82
107,0.8,0.18,1.95,0.31,1.41,3.74,1.38,3.77
108,0.79,0.17,1.96,0.31,1.43,3.77,1.42,3.78
109,0.78,0.17,1.99,0.32,1.4,3.74,1.37,3.77
110,0.76,0.17,2.01,0.33,1.43,3.78,1.39,3.76
111,0.76,0.17,2.0,0.32,1.45,3.79,1.45,3.8
112,0.74,0.17,2.02,0.32,1.43,3.76,1.42,3.75
113,0.72,0.16,2.06,0.33,1.45,3.76,1.41,3.78
114,0.7,0.16,2.09,0.34,1.42,3.76,1.39,3.75
115,0.69,0.16,2.01,0.32,1.43,3.76,1.39,3.76
116,0.67,0.15,2.14,0.35,1.42,3.74,1.4,3.76
117,0.65,0.15,2.1,0.34,1.44,3.75,1.41,3.75
118,0.64,0.15,2.12,0.35,1.43,3.74,1.4,3.74
119,0.62,0.15,2.15,0.35,1.43,3.78,1.41,3.8
120,0.62,0.14,2.16,0.36,1.44,3.75,1.43,3.75
121,0.61,0.14,2.16,0.35,1.43,3.75,1.39,3.77
122,0.61,0.14,2.15,0.35,1.43,3.75,1.41,3.76
123,0.59,0.14,2.18,0.36,1.42,3.74,1.39,3.73
124,0.57,0.14,2.2,0.36,1.43,3.73,1.42,3.76
125,0.56,0.13,2.25,0.37,1.42,3.76,1.4,3.74
126,0.55,0.13,2.18,0.36,1.42,3.76,1.41,3.78
127,0.54,0.13,2.21,0.36,1.41,3.75,1.39,3.74
128,0.53,0.13,2.25,0.37,1.45,3.75,1.43,3.76
129,0.52,0.13,2.22,0.37,1.42,3.77,1.39,3.78
130,0.51,0.12,2.31,0.38,1.43,3.74,1.41,3.72
131,0.5,0.12,2.3,0.38,1.44,3.75,1.44,3.75
132,0.49,0.12,2.32,0.39,1.41,3.77,1.38,3.77
133,0.48,0.12,2.29,0.38,1.43,3.75,1.39,3.75
134,0.48,0.12,2.31,0.38,1.42,3.74,1.42,3.74
135,0.48,0.12,2.33,0.39,1.43,3.76,1.44,3.75
136,0.47,0.11,2.31,0.39,1.39,3.74,1.38,3.72
137,0.46,0.11,2.32,0.39,1.4,3.75,1.38,3.79
138,0.45,0.11,2.33,0.39,1.41,3.74,1.4,3.74
139,0.45,0.11,2.36,0.39,1.4,3.75,1.39,3.73
140,0.44,0.11,2.36,0.4,1.38,3.75,1.36,3.76
141,0.43,0.1,2.42,0.4,1.41,3.73,1.38,3.75
142,0.42,0.1,2.44,0.41,1.41,3.74,1.39,3.72
143,0.41,0.1,2.42,0.41,1.41,3.76,1.4,3.75
144,0.4,0.1,2.45,0.41,1.39,3.74,1.38,3.75
145,0.39,0.1,2.49,0.42,1.39,3.74,1.37,3.75
146,0.39,0.1,2.51,0.42,1.41,3.75,1.4,3.76
147,0.38,0.09,2.53,0.43,1.4,3.75,1.37,3.75
148,0.39,0.09,2.56,0.43,1.44,3.75,1.46,3.75
149,0.38,0.09,2.55,0.43,1.42,3.72,1.4,3.72
150,0.38,0.09,2.52,0.43,1.43,3.76,1.41,3.77
151,0.37,0.09,2.51,0.43,1.42,3.74,1.39,3.74
152,0.37,0.09,2.51,0.43,1.41,3.76,1.41,3.77
153,0.37,0.09,2.56,0.44,1.42,3.73,1.4,3.74
154,0.36,0.09,2.54,0.44,1.4,3.76,1.37,3.8
155,0.36,0.09,2.56,0.44,1.41,3.74,1.38,3.75
156,0.35,0.09,2.58,0.44,1.41,3.74,1.39,3.78
157,0.36,0.09,2.58,0.45,1.41,3.73,1.4,3.73
158,0.35,0.09,2.61,0.45,1.41,3.73,1.39,3.71
159,0.35,0.09,2.62,0.46,1.41,3.73,1.38,3.74
160,0.34,0.08,2.6,0.45,1.41,3.74,1.38,3.78
161,0.34,0.08,2.65,0.46,1.4,3.73,1.38,3.76
162,0.34,0.08,2.62,0.46,1.41,3.72,1.39,3.71
163,0.34,0.08,2.62,0.45,1.4,3.74,1.36,3.77
164,0.34,0.08,2.64,0.46,1.41,3.72,1.35,3.7
165,0.34,0.08,2.64,0.46,1.4,3.71,1.38,3.69
166,0.34,0.08,2.61,0.46,1.41,3.75,1.4,3.75
167,0.33,0.08,2.66,0.46,1.43,3.73,1.41,3.76
168,0.32,0.08,2.7,0.47,1.42,3.74,1.41,3.74
169,0.31,0.08,2.67,0.47,1.41,3.72,1.38,3.73
170,0.31,0.08,2.68,0.47,1.4,3.73,1.38,3.73
171,0.31,0.08,2.7,0.47,1.4,3.74,1.39,3.71
172,0.3,0.07,2.73,0.48,1.41,3.72,1.39,3.73
173,0.31,0.08,2.67,0.47,1.4,3.72,1.39,3.74
174,0.31,0.08,2.74,0.48,1.41,3.72,1.38,3.75
175,0.31,0.08,2.76,0.49,1.43,3.73,1.41,3.76
176,0.31,0.08,2.71,0.48,1.41,3.74,1.39,3.77
177,0.31,0.08,2.75,0.49,1.42,3.74,1.39,3.8
178,0.3,0.08,2.69,0.48,1.4,3.72,1.37,3.69
179,0.3,0.07,2.72,0.49,1.41,3.72,1.39,3.7
180,0.3,0.07,2.75,0.49,1.4,3.72,1.38,3.73
181,0.29,0.07,2.79,0.5,1.4,3.71,1.39,3.72
182,0.3,0.07,3.53,0.55,2.74,3.74,2.56,3.74
183,0.46,0.09,2.8,0.49,1.42,3.75,1.39,3.75
184,0.39,0.09,2.8,0.49,1.44,3.72,1.41,3.74
185,0.37,0.09,2.83,0.5,1.45,3.74,1.41,3.75
186,0.36,0.09,2.77,0.49,1.43,3.72,1.41,3.7
187,0.34,0.08,2.71,0.48,1.42,3.72,1.39,3.71
188,0.33,0.08,2.72,0.48,1.43,3.71,1.4,3.7
189,0.32,0.08,2.72,0.48,1.4,3.71,1.4,3.71
190,0.32,0.08,2.71,0.48,1.4,3.71,1.35,3.71
191,0.32,0.08,2.77,0.48,1.44,3.72,1.4,3.71
192,0.31,0.08,2.75,0.48,1.41,3.73,1.38,3.73
193,0.31,0.07,2.76,0.49,1.42,3.69,1.39,3.7
194,0.3,0.07,2.75,0.49,1.41,3.7,1.39,3.71
195,0.3,0.07,2.78,0.5,1.42,3.72,1.39,3.7
196,0.29,0.07,2.77,0.49,1.41,3.71,1.39,3.71
197,0.29,0.07,2.76,0.49,1.4,3.71,1.36,3.7
198,0.29,0.07,2.82,0.5,1.41,3.73,1.4,3.72
199,0.28,0.07,2.83,0.5,1.4,3.74,1.38,3.72
200,0.28,0.07,2.79,0.5,1.41,3.71,1.37,3.73
