epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.73,0.68,4.56,0.6,4.12,3.68,4.06,3.68
2,4.55,0.6,4.2,0.49,3.42,3.73,3.45,3.73
3,4.2,0.52,3.33,0.35,3.35,3.85,3.38,3.86
4,3.44,0.46,2.56,0.34,1.74,3.97,1.7,3.96
5,3.09,0.46,2.46,0.36,1.54,4.04,1.53,4.05
6,2.98,0.44,2.47,0.38,1.49,3.89,1.48,3.88
7,2.94,0.43,2.35,0.35,1.48,3.88,1.48,3.88
8,2.87,0.42,2.2,0.33,1.47,3.87,1.46,3.86
9,2.81,0.42,2.15,0.32,1.49,3.86,1.49,3.86
10,2.76,0.41,2.16,0.32,1.55,3.89,1.52,3.89
11,2.72,0.41,2.13,0.32,1.66,3.86,1.64,3.85
12,2.67,0.41,2.01,0.31,1.64,3.81,1.62,3.79
13,2.6,0.4,1.86,0.3,1.51,3.78,1.47,3.73
14,2.52,0.4,1.8,0.29,1.42,3.84,1.39,3.81
15,2.47,0.39,1.76,0.28,1.46,3.93,1.42,3.94
16,2.43,0.38,1.76,0.27,1.45,3.91,1.42,3.92
17,2.41,0.38,1.75,0.27,1.47,3.89,1.44,3.88
18,2.4,0.38,1.75,0.26,1.49,3.87,1.43,3.86
19,2.52,0.39,1.77,0.27,1.48,3.86,1.43,3.85
20,2.58,0.41,1.85,0.28,1.5,3.83,1.44,3.81
21,2.49,0.39,2.04,0.3,1.5,3.8,1.43,3.8
22,2.49,0.39,1.95,0.31,1.42,3.81,1.36,3.79
23,2.44,0.39,1.79,0.3,1.38,3.8,1.32,3.78
24,2.4,0.38,1.71,0.29,1.36,3.84,1.31,3.83
25,2.38,0.38,1.68,0.29,1.37,3.87,1.31,3.83
26,2.35,0.38,1.67,0.28,1.4,3.85,1.37,3.82
27,2.33,0.38,1.67,0.28,1.41,3.83,1.39,3.8
28,2.31,0.38,1.66,0.27,1.42,3.84,1.4,3.82
29,2.29,0.37,1.65,0.27,1.4,3.85,1.39,3.83
30,2.28,0.37,1.65,0.27,1.39,3.84,1.35,3.82
31,2.26,0.37,1.64,0.26,1.39,3.84,1.35,3.81
32,2.25,0.37,1.63,0.26,1.4,3.83,1.35,3.81
