epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.69,0.68,4.45,0.63,1.98,3.75,1.79,3.8
2,4.52,0.64,4.06,0.57,1.67,3.74,1.53,3.78
3,4.25,0.6,3.31,0.48,1.53,3.7,1.47,3.76
4,3.71,0.53,2.46,0.39,1.5,3.54,1.48,3.37
5,3.3,0.51,2.49,0.39,1.57,3.74,1.55,3.7
6,3.1,0.49,2.62,0.37,1.93,3.57,1.71,3.43
7,3.0,0.48,2.24,0.33,1.45,3.65,1.44,3.59
8,2.86,0.46,2.05,0.32,1.46,3.74,1.52,3.63
9,2.76,0.45,1.91,0.31,1.52,3.92,1.67,4.02
10,2.67,0.44,1.82,0.31,1.51,3.87,1.64,3.82
11,2.6,0.44,1.8,0.3,1.5,3.84,1.63,3.76
12,2.57,0.43,1.78,0.29,1.46,3.84,1.57,3.82
13,2.53,0.42,1.75,0.28,1.46,3.85,1.52,3.72
14,2.51,0.41,2.85,0.34,2.48,3.84,1.49,3.68
15,2.67,0.42,1.77,0.28,1.39,3.76,1.4,3.63
16,2.53,0.42,1.74,0.28,1.4,3.84,1.37,3.7
17,2.48,0.41,1.74,0.28,1.41,3.85,1.38,3.85
18,2.46,0.41,1.73,0.28,1.47,3.88,1.51,3.94
19,2.45,0.41,1.72,0.28,1.47,3.88,1.55,3.95
20,2.43,0.4,1.72,0.28,1.46,3.86,1.52,3.88
21,2.42,0.4,1.73,0.28,1.44,3.84,1.45,3.74
22,2.41,0.4,1.71,0.28,1.41,3.83,1.4,3.68
23,2.4,0.4,1.7,0.27,1.41,3.83,1.39,3.66
24,2.39,0.39,1.7,0.27,1.42,3.82,1.4,3.67
25,2.38,0.39,1.7,0.27,1.42,3.86,1.41,3.71
26,2.37,0.39,1.69,0.27,1.43,3.88,1.41,3.77
27,2.36,0.39,1.69,0.27,1.42,3.88,1.41,3.82
28,2.35,0.39,1.69,0.27,1.43,3.89,1.42,3.81
29,2.35,0.39,1.69,0.27,1.4,3.9,1.4,3.82
30,2.34,0.38,1.68,0.26,1.41,3.9,1.41,3.81
31,2.33,0.38,1.68,0.26,1.42,3.89,1.42,3.74
32,2.33,0.38,1.68,0.26,1.4,3.9,1.41,3.77
33,2.32,0.38,1.67,0.26,1.39,3.9,1.39,3.76
34,2.32,0.38,1.66,0.26,1.39,3.9,1.4,3.75
35,2.31,0.38,1.66,0.26,1.39,3.9,1.39,3.81
36,2.3,0.38,1.66,0.26,1.39,3.91,1.41,3.82
37,2.3,0.38,1.66,0.26,1.39,3.91,1.41,3.83
38,2.29,0.38,1.65,0.26,1.37,3.91,1.39,3.8
39,2.29,0.37,1.65,0.26,1.38,3.91,1.41,3.8
40,2.29,0.37,1.64,0.26,1.37,3.91,1.39,3.8
41,2.28,0.37,1.64,0.26,1.38,3.92,1.39,3.81
42,2.28,0.37,1.65,0.26,1.4,3.94,1.43,3.81
43,2.27,0.37,1.64,0.26,1.39,3.91,1.4,3.8
44,2.27,0.37,1.63,0.26,1.37,3.92,1.38,3.82
45,2.26,0.37,1.64,0.26,1.4,3.94,1.42,3.83
46,2.26,0.37,1.63,0.26,1.4,3.93,1.41,3.83
47,2.25,0.37,1.63,0.26,1.37,3.96,1.39,3.83
48,2.25,0.37,1.62,0.26,1.38,3.93,1.39,3.81
49,2.24,0.37,1.62,0.26,1.4,3.92,1.41,3.81
50,2.24,0.37,1.61,0.26,1.37,3.93,1.39,3.84
51,2.24,0.37,1.61,0.26,1.4,3.93,1.41,3.84
52,2.23,0.36,1.62,0.26,1.39,3.95,1.4,3.86
53,2.22,0.36,1.6,0.26,1.38,3.91,1.4,3.88
54,2.22,0.36,1.6,0.26,1.37,3.9,1.38,3.86
55,2.21,0.36,1.6,0.26,1.4,3.92,1.4,3.82
56,2.2,0.36,1.59,0.25,1.39,3.9,1.39,3.83
57,2.2,0.36,1.59,0.26,1.38,3.92,1.39,3.85
58,2.19,0.36,1.58,0.26,1.38,3.9,1.38,3.84
59,2.19,0.36,1.58,0.26,1.39,3.91,1.39,3.84
60,2.19,0.36,1.58,0.25,1.41,3.91,1.39,3.81
61,2.2,0.36,1.64,0.26,1.38,3.91,1.38,3.9
62,2.32,0.37,1.63,0.26,1.38,3.93,1.4,3.91
63,2.28,0.37,1.61,0.27,1.42,3.96,1.48,3.9
64,2.2,0.36,1.58,0.27,1.34,3.85,1.36,3.81
65,2.21,0.36,1.58,0.26,1.33,3.85,1.36,3.84
66,2.2,0.36,1.56,0.26,1.39,3.88,1.42,3.89
67,2.19,0.36,1.55,0.25,1.41,3.89,1.45,3.86
68,2.18,0.36,1.54,0.25,1.33,3.85,1.37,3.8
69,2.17,0.36,1.54,0.25,1.32,3.85,1.38,3.77
70,2.16,0.36,1.54,0.25,1.32,3.85,1.38,3.79
71,2.16,0.36,1.55,0.25,1.33,3.87,1.38,3.79
72,2.15,0.36,1.54,0.25,1.36,3.87,1.4,3.78
73,2.15,0.36,1.54,0.25,1.31,3.84,1.37,3.82
74,2.15,0.36,1.53,0.25,1.33,3.84,1.38,3.78
75,2.14,0.35,1.54,0.25,1.33,3.84,1.37,3.75
76,2.14,0.35,1.54,0.25,1.34,3.85,1.38,3.78
77,2.14,0.35,1.53,0.25,1.33,3.83,1.38,3.77
78,2.13,0.35,1.53,0.25,1.32,3.83,1.38,3.75
79,2.13,0.35,1.53,0.25,1.33,3.83,1.38,3.75
80,2.13,0.35,1.53,0.25,1.33,3.82,1.38,3.74
81,2.12,0.35,1.53,0.25,1.32,3.82,1.38,3.74
82,2.12,0.35,1.53,0.25,1.32,3.82,1.38,3.74
83,2.12,0.35,1.52,0.25,1.33,3.83,1.38,3.74
84,2.12,0.35,1.52,0.25,1.31,3.83,1.38,3.73
85,2.11,0.35,1.52,0.25,1.32,3.82,1.38,3.72
86,2.11,0.35,1.52,0.25,1.31,3.82,1.38,3.72
87,2.11,0.35,1.52,0.25,1.33,3.82,1.39,3.74
88,2.11,0.35,1.52,0.25,1.32,3.81,1.38,3.73
89,2.1,0.35,1.51,0.25,1.32,3.82,1.38,3.72
90,2.1,0.35,1.51,0.25,1.31,3.81,1.37,3.73
91,2.1,0.35,1.51,0.25,1.32,3.81,1.38,3.72
92,2.1,0.35,1.52,0.25,1.32,3.81,1.38,3.73
93,2.1,0.35,1.51,0.25,1.33,3.81,1.39,3.72
94,2.09,0.35,1.5,0.25,1.31,3.79,1.37,3.69
95,2.09,0.35,1.5,0.25,1.32,3.8,1.39,3.7
96,2.09,0.35,1.5,0.25,1.31,3.8,1.38,3.72
97,2.08,0.35,1.5,0.25,1.32,3.79,1.38,3.7
98,2.08,0.35,1.5,0.25,1.31,3.79,1.37,3.7
99,2.08,0.35,1.5,0.25,1.32,3.79,1.38,3.7
100,2.08,0.35,1.5,0.25,1.32,3.79,1.38,3.72
101,2.08,0.35,1.5,0.25,1.32,3.79,1.38,3.7
102,2.08,0.35,1.5,0.25,1.3,3.78,1.36,3.69
103,2.07,0.35,1.5,0.25,1.32,3.79,1.37,3.69
104,2.07,0.35,1.5,0.24,1.33,3.78,1.39,3.68
105,2.07,0.35,1.5,0.25,1.3,3.78,1.37,3.69
106,2.07,0.35,1.49,0.25,1.33,3.79,1.39,3.69
107,2.07,0.35,1.49,0.25,1.29,3.76,1.36,3.68
108,2.07,0.34,1.48,0.24,1.33,3.77,1.38,3.67
109,2.07,0.34,1.49,0.25,1.31,3.79,1.37,3.7
110,2.06,0.34,1.49,0.24,1.31,3.77,1.37,3.66
111,2.06,0.34,1.49,0.24,1.31,3.76,1.37,3.66
112,2.05,0.34,1.49,0.25,1.31,3.78,1.37,3.66
113,2.05,0.34,1.49,0.24,1.32,3.77,1.38,3.65
114,2.05,0.34,1.49,0.25,1.31,3.77,1.38,3.66
115,2.05,0.34,1.49,0.24,1.29,3.75,1.37,3.65
116,2.05,0.34,1.5,0.24,1.31,3.76,1.38,3.68
117,2.05,0.34,1.5,0.25,1.3,3.75,1.37,3.65
118,2.05,0.34,1.5,0.25,1.3,3.73,1.37,3.64
119,2.05,0.34,1.5,0.25,1.31,3.74,1.38,3.65
120,2.04,0.34,1.49,0.25,1.29,3.72,1.36,3.61
121,2.04,0.34,1.49,0.24,1.32,3.75,1.38,3.63
122,2.04,0.34,1.49,0.25,1.3,3.77,1.37,3.64
123,2.04,0.34,1.48,0.24,1.29,3.76,1.36,3.65
124,2.04,0.34,1.48,0.25,1.29,3.77,1.37,3.65
125,2.03,0.34,1.48,0.24,1.3,3.76,1.38,3.65
126,2.03,0.34,1.48,0.24,1.3,3.77,1.38,3.67
127,2.04,0.34,1.48,0.25,1.28,3.76,1.36,3.67
128,2.03,0.34,1.47,0.24,1.3,3.76,1.38,3.65
129,2.03,0.34,1.48,0.24,1.31,3.77,1.38,3.66
130,2.03,0.34,1.48,0.24,1.29,3.75,1.37,3.66
131,2.02,0.34,1.48,0.24,1.29,3.77,1.37,3.65
132,2.02,0.34,1.48,0.25,1.29,3.76,1.37,3.65
133,2.02,0.34,1.48,0.24,1.29,3.76,1.38,3.64
134,2.02,0.34,1.48,0.24,1.29,3.76,1.37,3.65
135,2.01,0.34,1.48,0.24,1.3,3.77,1.37,3.64
136,2.01,0.34,1.48,0.24,1.29,3.76,1.37,3.65
137,2.01,0.34,1.48,0.24,1.29,3.77,1.37,3.63
138,2.01,0.34,1.48,0.24,1.3,3.77,1.38,3.66
139,2.01,0.34,1.48,0.25,1.28,3.77,1.36,3.63
140,2.01,0.34,1.48,0.24,1.3,3.78,1.38,3.68
141,2.0,0.34,1.48,0.24,1.28,3.77,1.37,3.64
142,2.0,0.34,1.48,0.25,1.3,3.78,1.37,3.67
143,2.0,0.34,1.48,0.24,1.28,3.77,1.36,3.64
144,2.0,0.34,1.48,0.24,1.31,3.77,1.38,3.74
145,2.0,0.34,1.46,0.24,1.27,3.76,1.36,3.64
146,2.0,0.34,1.48,0.24,1.3,3.76,1.37,3.67
147,2.0,0.34,1.48,0.25,1.27,3.75,1.36,3.61
148,2.01,0.34,1.48,0.24,1.31,3.77,1.37,3.69
149,2.0,0.34,1.47,0.24,1.28,3.76,1.37,3.65
150,2.0,0.34,1.49,0.25,1.3,3.75,1.37,3.67
151,1.99,0.34,1.47,0.24,1.29,3.74,1.37,3.62
152,1.99,0.34,1.48,0.24,1.28,3.74,1.36,3.61
153,1.99,0.34,1.49,0.25,1.3,3.74,1.37,3.66
154,1.99,0.34,1.47,0.24,1.3,3.76,1.38,3.61
155,1.99,0.34,1.48,0.25,1.27,3.74,1.35,3.63
156,1.99,0.34,1.47,0.24,1.29,3.76,1.37,3.66
157,1.98,0.34,1.47,0.24,1.29,3.76,1.37,3.62
158,1.98,0.34,1.48,0.24,1.27,3.74,1.36,3.63
159,1.98,0.34,1.47,0.24,1.29,3.76,1.36,3.63
160,1.97,0.34,1.48,0.24,1.3,3.75,1.37,3.65
161,1.97,0.34,1.48,0.24,1.27,3.74,1.36,3.64
162,1.97,0.34,1.48,0.25,1.29,3.75,1.37,3.65
163,1.97,0.33,1.48,0.24,1.28,3.73,1.36,3.62
164,1.97,0.33,1.49,0.25,1.29,3.75,1.37,3.7
165,1.97,0.33,1.47,0.24,1.28,3.75,1.36,3.63
166,1.97,0.33,1.47,0.24,1.27,3.74,1.36,3.64
167,1.96,0.33,1.49,0.25,1.29,3.76,1.36,3.69
168,1.97,0.33,1.48,0.24,1.27,3.73,1.36,3.61
169,1.96,0.33,1.49,0.24,1.31,3.77,1.37,3.7
170,1.97,0.33,1.49,0.25,1.27,3.73,1.35,3.64
171,1.97,0.33,1.48,0.24,1.3,3.77,1.37,3.69
172,1.96,0.33,1.47,0.24,1.27,3.73,1.36,3.64
173,1.96,0.33,1.5,0.25,1.31,3.76,1.38,3.69
174,1.96,0.33,1.48,0.24,1.27,3.74,1.36,3.61
175,1.95,0.33,1.48,0.24,1.28,3.75,1.36,3.64
176,1.95,0.33,1.49,0.25,1.3,3.76,1.37,3.66
177,1.95,0.33,1.49,0.24,1.28,3.76,1.36,3.63
178,1.94,0.33,1.5,0.25,1.29,3.76,1.36,3.65
179,1.95,0.33,1.48,0.24,1.28,3.75,1.36,3.63
180,1.95,0.33,1.48,0.24,1.3,3.77,1.37,3.63
181,1.94,0.33,1.49,0.25,1.28,3.75,1.35,3.64
182,1.94,0.33,1.49,0.24,1.3,3.78,1.36,3.63
183,1.94,0.33,1.48,0.24,1.28,3.75,1.36,3.65
184,1.94,0.33,1.49,0.25,1.3,3.77,1.37,3.65
185,1.94,0.33,1.48,0.24,1.28,3.75,1.36,3.63
186,1.94,0.33,1.48,0.24,1.3,3.77,1.36,3.63
187,1.93,0.33,1.49,0.24,1.3,3.76,1.36,3.64
188,1.93,0.33,1.49,0.24,1.29,3.75,1.35,3.65
189,1.93,0.33,1.51,0.25,1.31,3.78,1.37,3.66
190,1.93,0.33,1.49,0.24,1.27,3.76,1.35,3.65
191,1.93,0.33,1.49,0.24,1.3,3.78,1.37,3.64
192,1.92,0.33,1.5,0.25,1.3,3.77,1.36,3.63
193,1.93,0.33,1.49,0.24,1.28,3.75,1.35,3.63
194,1.93,0.33,1.5,0.25,1.33,3.79,1.39,3.61
195,1.92,0.33,1.48,0.24,1.28,3.76,1.36,3.64
196,1.92,0.33,1.49,0.25,1.29,3.77,1.37,3.64
197,1.91,0.33,1.5,0.24,1.29,3.77,1.36,3.68
198,1.91,0.33,1.5,0.25,1.29,3.76,1.36,3.63
199,1.92,0.33,1.5,0.25,1.3,3.75,1.37,3.65
200,1.92,0.33,1.5,0.25,1.29,3.76,1.36,3.62
