epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.78,0.7,4.65,0.65,4.25,3.71,4.24,3.73
2,4.68,0.65,4.44,0.58,1.9,3.67,1.95,3.74
3,4.53,0.6,4.03,0.47,1.69,3.73,1.64,3.72
4,4.18,0.52,3.17,0.36,1.52,3.69,1.5,3.74
5,3.65,0.49,2.75,0.35,1.53,3.95,1.5,3.99
6,3.35,0.48,2.7,0.37,1.76,3.78,1.77,3.77
7,3.18,0.46,2.61,0.38,1.79,3.65,1.77,3.61
8,3.06,0.45,2.41,0.36,1.59,3.66,1.55,3.68
9,2.95,0.44,2.23,0.34,1.48,3.79,1.45,3.82
10,2.87,0.43,2.13,0.33,1.47,3.91,1.44,3.9
11,2.78,0.42,1.96,0.31,1.43,4.01,1.41,4.02
12,2.67,0.42,1.88,0.3,1.42,4.01,1.35,4.04
13,2.6,0.41,1.83,0.29,1.52,3.81,1.51,3.81
14,2.56,0.4,1.81,0.28,1.57,3.8,1.55,3.79
15,2.53,0.4,2.27,0.31,1.8,3.83,1.84,3.8
16,2.63,0.41,1.81,0.28,1.48,3.88,1.47,3.9
17,2.64,0.41,1.79,0.28,1.49,3.88,1.46,3.87
18,2.5,0.4,2.01,0.3,1.48,3.9,1.43,3.87
19,2.54,0.4,1.86,0.29,1.46,3.87,1.39,3.85
20,2.47,0.39,1.75,0.28,1.44,3.82,1.39,3.8
21,2.45,0.39,1.74,0.27,1.42,3.82,1.38,3.8
22,2.45,0.39,1.73,0.27,1.42,3.84,1.38,3.83
23,2.43,0.38,1.73,0.27,1.43,3.87,1.37,3.85
24,2.42,0.38,1.73,0.27,1.43,3.89,1.38,3.89
25,2.41,0.38,1.73,0.27,1.43,3.91,1.35,3.91
26,2.4,0.38,1.72,0.27,1.43,3.92,1.34,3.92
27,2.38,0.38,1.72,0.27,1.43,3.9,1.35,3.88
28,2.38,0.37,1.71,0.26,1.43,3.9,1.34,3.89
29,2.37,0.37,1.71,0.26,1.44,3.91,1.35,3.89
30,2.37,0.37,1.71,0.26,1.43,3.9,1.36,3.87
31,2.36,0.37,1.7,0.26,1.44,3.9,1.35,3.88
32,2.35,0.37,1.7,0.26,1.44,3.89,1.36,3.87
33,2.35,0.37,1.7,0.26,1.44,3.88,1.36,3.86
34,2.34,0.37,1.7,0.26,1.44,3.89,1.35,3.87
35,2.34,0.37,1.7,0.26,1.44,3.88,1.35,3.87
36,2.33,0.37,1.7,0.26,1.44,3.88,1.35,3.87
37,2.33,0.37,1.7,0.26,1.43,3.88,1.36,3.86
38,2.33,0.37,1.69,0.26,1.45,3.88,1.38,3.87
39,2.32,0.36,2.32,0.31,2.14,3.92,2.06,3.91
40,2.39,0.37,1.7,0.26,1.41,3.88,1.39,3.87
41,2.38,0.37,1.69,0.26,1.4,3.88,1.34,3.87
42,2.33,0.37,1.69,0.26,1.44,3.86,1.38,3.87
43,2.32,0.37,1.72,0.27,1.46,3.85,1.39,3.85
44,2.31,0.37,1.69,0.26,1.43,3.83,1.37,3.8
45,2.3,0.36,1.67,0.26,1.43,3.84,1.38,3.81
46,2.3,0.36,1.67,0.26,1.45,3.85,1.38,3.84
47,2.29,0.36,1.67,0.26,1.47,3.87,1.39,3.87
48,2.29,0.36,1.67,0.26,1.46,3.88,1.43,3.88
49,2.28,0.36,1.66,0.26,1.44,3.88,1.4,3.86
50,2.28,0.36,1.65,0.26,1.45,3.89,1.38,3.88
51,2.27,0.36,1.65,0.25,1.45,3.9,1.41,3.88
52,2.26,0.36,1.65,0.25,1.43,3.89,1.39,3.88
53,2.26,0.36,1.65,0.25,1.43,3.89,1.41,3.88
54,2.26,0.36,1.64,0.25,1.42,3.87,1.37,3.87
55,2.25,0.36,1.64,0.25,1.43,3.88,1.4,3.88
56,2.25,0.36,1.64,0.25,1.41,3.86,1.37,3.85
57,2.25,0.36,1.63,0.25,1.41,3.87,1.38,3.86
58,2.24,0.36,1.63,0.25,1.43,3.88,1.39,3.88
59,2.24,0.36,1.63,0.25,1.4,3.86,1.35,3.84
60,2.24,0.35,1.62,0.25,1.42,3.87,1.38,3.86
61,2.23,0.35,1.62,0.25,1.4,3.86,1.35,3.85
62,2.23,0.35,1.62,0.25,1.42,3.87,1.38,3.87
63,2.22,0.35,1.61,0.25,1.39,3.86,1.34,3.85
64,2.22,0.35,1.61,0.25,1.4,3.85,1.35,3.85
65,2.22,0.35,1.6,0.25,1.38,3.84,1.32,3.83
66,2.21,0.35,1.6,0.25,1.38,3.84,1.33,3.82
67,2.21,0.35,1.6,0.25,1.38,3.83,1.34,3.82
68,2.2,0.35,1.6,0.25,1.37,3.82,1.32,3.81
69,2.2,0.35,1.59,0.25,1.37,3.83,1.32,3.81
70,2.2,0.35,1.59,0.25,1.36,3.82,1.3,3.81
71,2.19,0.35,1.58,0.25,1.37,3.81,1.32,3.82
72,2.19,0.35,1.58,0.25,1.35,3.8,1.31,3.79
73,2.2,0.35,1.61,0.25,1.36,3.8,1.29,3.81
74,2.24,0.36,1.62,0.27,1.37,3.84,1.3,3.84
75,2.25,0.36,1.62,0.27,1.39,3.84,1.39,3.85
76,2.24,0.36,1.6,0.26,1.31,3.8,1.26,3.8
77,2.21,0.36,1.59,0.25,1.33,3.83,1.28,3.82
78,2.2,0.35,1.6,0.25,1.37,3.84,1.29,3.84
79,2.2,0.35,1.58,0.25,1.32,3.8,1.27,3.79
80,2.18,0.35,1.62,0.25,1.32,3.81,1.29,3.8
81,2.18,0.35,1.57,0.24,1.35,3.8,1.29,3.8
82,2.18,0.35,1.58,0.25,1.32,3.79,1.26,3.8
83,2.17,0.35,1.55,0.24,1.34,3.8,1.27,3.79
84,2.17,0.35,1.56,0.25,1.33,3.78,1.27,3.77
85,2.16,0.35,1.56,0.25,1.33,3.79,1.28,3.77
86,2.16,0.35,1.55,0.24,1.35,3.79,1.28,3.78
87,2.16,0.35,1.55,0.25,1.33,3.77,1.26,3.76
88,2.15,0.35,1.55,0.25,1.35,3.79,1.28,3.79
89,2.15,0.35,1.55,0.25,1.33,3.77,1.27,3.77
90,2.15,0.35,1.54,0.24,1.33,3.76,1.27,3.76
91,2.15,0.35,1.54,0.24,1.34,3.77,1.28,3.77
92,2.14,0.35,1.54,0.24,1.32,3.76,1.25,3.76
93,2.14,0.35,1.53,0.24,1.31,3.76,1.26,3.75
94,2.14,0.35,1.55,0.25,1.33,3.77,1.27,3.77
95,2.14,0.35,1.54,0.24,1.32,3.76,1.27,3.76
96,2.13,0.34,1.54,0.24,1.31,3.75,1.26,3.77
97,2.13,0.34,1.53,0.24,1.33,3.76,1.26,3.76
98,2.13,0.34,1.53,0.24,1.3,3.75,1.25,3.75
99,2.13,0.34,1.53,0.24,1.33,3.76,1.25,3.76
100,2.12,0.34,1.53,0.24,1.3,3.75,1.25,3.76
101,2.12,0.34,1.53,0.24,1.32,3.76,1.24,3.76
102,2.12,0.34,1.52,0.24,1.3,3.75,1.24,3.76
103,2.12,0.34,1.53,0.24,1.31,3.76,1.25,3.77
104,2.11,0.34,1.52,0.24,1.29,3.75,1.24,3.76
105,2.11,0.34,1.52,0.24,1.31,3.76,1.24,3.77
106,2.11,0.34,1.52,0.24,1.3,3.75,1.25,3.77
107,2.11,0.34,1.52,0.24,1.31,3.76,1.25,3.77
108,2.1,0.34,1.51,0.24,1.29,3.75,1.23,3.76
109,2.1,0.34,1.52,0.24,1.32,3.77,1.24,3.77
110,2.1,0.34,1.51,0.24,1.29,3.76,1.22,3.76
111,2.1,0.34,1.51,0.24,1.29,3.76,1.24,3.75
112,2.1,0.34,1.51,0.24,1.3,3.77,1.23,3.76
113,2.1,0.34,1.51,0.24,1.28,3.75,1.21,3.74
114,2.09,0.34,1.52,0.24,1.3,3.78,1.24,3.77
115,2.09,0.34,1.5,0.24,1.27,3.75,1.21,3.74
116,2.09,0.34,1.51,0.24,1.3,3.76,1.24,3.76
117,2.09,0.34,1.51,0.24,1.27,3.76,1.2,3.75
118,2.09,0.34,1.51,0.24,1.29,3.76,1.23,3.76
119,2.09,0.34,1.5,0.24,1.27,3.75,1.2,3.73
120,2.08,0.34,1.52,0.24,1.3,3.77,1.23,3.77
121,2.08,0.34,1.49,0.24,1.27,3.76,1.2,3.76
122,2.08,0.34,1.51,0.24,1.28,3.76,1.22,3.77
123,2.08,0.34,1.5,0.24,1.26,3.75,1.2,3.75
124,2.08,0.34,1.5,0.24,1.29,3.77,1.21,3.77
125,2.07,0.34,1.51,0.24,1.28,3.77,1.21,3.78
126,2.07,0.34,1.5,0.24,1.25,3.76,1.2,3.76
127,2.07,0.34,1.5,0.24,1.28,3.76,1.21,3.77
128,2.07,0.34,1.49,0.24,1.27,3.75,1.2,3.75
129,2.07,0.34,1.51,0.24,1.28,3.77,1.21,3.77
130,2.06,0.34,1.5,0.24,1.26,3.76,1.21,3.74
131,2.06,0.34,1.49,0.24,1.27,3.75,1.21,3.74
132,2.06,0.34,1.5,0.24,1.27,3.77,1.21,3.76
133,2.06,0.34,1.49,0.24,1.27,3.76,1.2,3.76
134,2.06,0.34,1.49,0.24,1.26,3.75,1.2,3.73
135,2.06,0.34,1.49,0.24,1.25,3.76,1.18,3.74
