epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.77,0.65,4.65,0.52,3.89,3.72,3.86,3.69
2,4.79,0.52,4.67,0.33,4.37,3.89,4.36,3.86
3,5.04,0.45,4.61,0.36,4.46,3.83,4.44,3.82
4,4.84,0.43,4.57,0.36,4.55,3.83,4.54,3.83
5,4.82,0.42,4.53,0.32,4.59,3.87,4.57,3.85
6,4.84,0.41,4.51,0.31,4.55,4.0,4.53,3.99
7,4.81,0.4,4.5,0.31,4.62,4.05,4.66,4.05
8,4.77,0.4,4.48,0.3,4.67,4.02,4.75,4.02
9,4.76,0.39,4.45,0.29,4.66,3.93,4.74,3.91
10,4.76,0.39,4.46,0.28,4.64,3.92,4.72,3.92
11,4.78,0.38,4.55,0.29,4.54,3.92,4.62,3.92
12,4.79,0.37,4.4,0.28,4.47,3.92,4.52,3.92
13,4.78,0.37,4.64,0.3,4.44,3.92,4.46,3.92
14,4.79,0.38,4.48,0.28,4.49,3.88,4.54,3.85
15,4.81,0.37,4.6,0.3,4.58,3.92,4.68,3.94
16,4.81,0.37,4.56,0.29,4.64,3.92,4.73,3.92
17,4.79,0.37,4.46,0.27,4.57,3.84,4.64,3.85
18,4.78,0.36,4.43,0.27,4.49,3.85,4.56,3.83
19,4.77,0.36,4.47,0.27,4.54,3.91,4.58,3.89
20,4.79,0.36,4.47,0.27,4.52,3.86,4.57,3.86
21,4.78,0.36,4.43,0.26,4.48,3.83,4.53,3.84
22,4.76,0.36,4.42,0.26,4.47,3.82,4.54,3.81
23,4.76,0.35,4.42,0.26,4.48,3.85,4.52,3.84
24,4.76,0.35,4.43,0.26,4.47,3.81,4.51,3.8
25,4.77,0.35,4.44,0.26,4.46,3.78,4.52,3.78
26,4.77,0.35,4.45,0.25,4.46,3.78,4.51,3.81
27,4.77,0.35,4.44,0.25,4.45,3.76,4.46,3.75
28,4.77,0.35,4.46,0.25,4.46,3.77,4.48,3.78
29,4.77,0.35,4.49,0.25,4.39,3.75,4.36,3.76
30,4.78,0.35,4.49,0.25,4.49,3.77,4.46,3.77
31,4.78,0.34,4.47,0.25,4.45,3.75,4.45,3.74
32,4.78,0.34,4.49,0.25,4.44,3.74,4.44,3.73
33,4.77,0.34,4.47,0.25,4.49,3.74,4.47,3.75
34,4.77,0.34,4.48,0.25,4.5,3.75,4.49,3.75
