epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.39,0.66,3.09,0.39,2.98,3.71,2.98,3.69
2,3.82,0.48,3.12,0.44,1.58,3.96,1.57,3.95
3,3.16,0.44,2.25,0.34,1.45,4.1,1.45,4.1
4,2.86,0.41,2.33,0.34,1.53,3.67,1.54,3.61
5,2.7,0.4,1.83,0.29,1.51,3.83,1.5,3.81
6,2.55,0.39,1.84,0.28,1.4,3.97,1.41,3.98
7,2.53,0.39,1.89,0.28,1.4,3.81,1.41,3.81
8,2.63,0.39,2.33,0.33,1.41,3.93,1.4,3.93
9,2.57,0.39,2.04,0.31,1.41,3.96,1.42,3.97
10,2.49,0.38,1.84,0.31,1.41,3.97,1.39,3.97
11,2.4,0.38,1.73,0.29,1.43,3.93,1.38,3.93
12,2.41,0.37,2.19,0.33,1.41,3.88,1.38,3.87
13,2.48,0.38,2.03,0.3,1.42,3.92,1.39,3.94
14,2.42,0.38,1.82,0.29,1.38,3.85,1.35,3.86
15,2.38,0.37,1.74,0.29,1.42,3.89,1.36,3.91
16,2.31,0.37,1.68,0.27,1.44,3.88,1.4,3.89
17,2.29,0.36,1.68,0.28,1.45,3.88,1.41,3.88
18,2.24,0.36,1.63,0.26,1.39,3.84,1.36,3.82
19,2.22,0.36,1.64,0.26,1.34,3.78,1.33,3.78
20,2.2,0.35,1.69,0.26,1.37,3.82,1.33,3.82
21,2.18,0.35,1.63,0.25,1.39,3.8,1.35,3.82
22,2.16,0.35,1.62,0.25,1.32,3.76,1.27,3.77
23,2.14,0.34,1.62,0.25,1.31,3.74,1.27,3.74
24,2.13,0.34,1.6,0.25,1.42,3.8,1.36,3.79
25,2.13,0.34,1.78,0.27,1.32,3.75,1.26,3.74
26,2.16,0.35,1.57,0.25,1.29,3.79,1.24,3.78
27,2.11,0.34,1.86,0.29,1.35,3.78,1.28,3.79
28,2.15,0.35,1.54,0.25,1.31,3.77,1.25,3.75
29,2.11,0.34,1.51,0.25,1.25,3.72,1.22,3.71
30,2.1,0.34,1.52,0.25,1.36,3.78,1.31,3.75
31,2.08,0.34,1.53,0.25,1.27,3.75,1.21,3.75
32,2.07,0.34,1.52,0.25,1.3,3.78,1.25,3.79
33,2.06,0.34,1.51,0.24,1.26,3.75,1.22,3.72
34,2.05,0.33,1.51,0.24,1.28,3.77,1.23,3.76
35,2.03,0.33,1.5,0.24,1.28,3.75,1.21,3.75
36,2.02,0.33,1.5,0.24,1.29,3.76,1.23,3.74
37,2.01,0.33,1.5,0.24,1.29,3.77,1.23,3.74
38,2.0,0.33,1.48,0.24,1.27,3.74,1.21,3.74
39,1.99,0.33,1.47,0.24,1.26,3.74,1.22,3.75
40,1.98,0.33,1.48,0.24,1.28,3.75,1.23,3.74
41,1.97,0.33,1.46,0.24,1.27,3.73,1.21,3.72
42,1.96,0.33,1.47,0.24,1.29,3.74,1.23,3.71
43,1.95,0.33,1.48,0.24,1.28,3.78,1.23,3.78
44,1.95,0.33,1.5,0.24,1.26,3.77,1.21,3.76
45,1.95,0.33,1.49,0.24,1.25,3.76,1.2,3.74
46,1.94,0.33,1.47,0.24,1.32,3.78,1.24,3.76
47,1.93,0.33,1.44,0.24,1.25,3.75,1.19,3.73
48,1.92,0.32,1.49,0.24,1.29,3.74,1.23,3.72
49,1.91,0.32,1.44,0.24,1.24,3.75,1.21,3.75
50,1.91,0.32,1.46,0.24,1.26,3.73,1.21,3.72
51,1.89,0.32,1.45,0.24,1.28,3.75,1.2,3.76
52,1.88,0.32,1.45,0.24,1.26,3.75,1.21,3.73
53,1.87,0.32,1.45,0.24,1.24,3.73,1.2,3.71
54,1.86,0.32,1.45,0.24,1.26,3.74,1.2,3.73
55,1.85,0.31,1.45,0.24,1.27,3.72,1.21,3.73
56,1.84,0.31,1.46,0.24,1.29,3.72,1.26,3.72
57,1.85,0.32,1.48,0.24,1.33,3.75,1.27,3.74
58,1.85,0.31,1.44,0.24,1.27,3.71,1.21,3.69
59,1.83,0.31,1.48,0.24,1.26,3.71,1.19,3.7
60,1.82,0.31,1.5,0.24,1.27,3.74,1.22,3.72
61,1.81,0.31,1.5,0.24,1.26,3.74,1.21,3.73
62,1.8,0.31,1.45,0.24,1.23,3.77,1.21,3.76
63,1.78,0.31,1.46,0.24,1.25,3.74,1.2,3.71
64,1.78,0.31,1.46,0.24,1.26,3.73,1.2,3.73
65,1.76,0.3,1.48,0.24,1.27,3.74,1.22,3.75
66,1.75,0.3,1.48,0.24,1.27,3.72,1.23,3.72
67,1.74,0.3,1.46,0.24,1.26,3.73,1.2,3.72
68,1.72,0.3,1.48,0.24,1.27,3.72,1.22,3.69
69,1.71,0.3,1.47,0.24,1.27,3.73,1.22,3.73
70,1.72,0.3,1.46,0.24,1.27,3.74,1.25,3.76
71,1.71,0.3,1.5,0.25,1.31,3.73,1.28,3.72
72,1.69,0.29,1.48,0.24,1.26,3.7,1.22,3.7
73,1.67,0.29,1.48,0.24,1.28,3.72,1.23,3.73
74,1.67,0.29,1.47,0.24,1.25,3.7,1.22,3.71
75,1.64,0.29,1.49,0.24,1.27,3.72,1.25,3.72
76,1.63,0.28,1.48,0.24,1.25,3.69,1.18,3.69
77,1.61,0.28,1.52,0.25,1.27,3.68,1.25,3.71
78,1.6,0.28,1.54,0.25,1.29,3.72,1.25,3.7
79,1.59,0.28,1.55,0.25,1.33,3.72,1.32,3.73
80,1.59,0.28,1.53,0.25,1.32,3.76,1.29,3.76
81,1.58,0.28,1.57,0.25,1.31,3.73,1.28,3.75
82,1.57,0.27,1.54,0.25,1.3,3.74,1.28,3.74
83,1.56,0.27,1.53,0.25,1.33,3.75,1.32,3.76
84,1.55,0.27,1.53,0.25,1.33,3.75,1.3,3.76
85,1.53,0.27,1.54,0.25,1.26,3.71,1.24,3.7
86,1.5,0.26,1.58,0.26,1.3,3.7,1.28,3.69
87,1.48,0.26,1.56,0.25,1.3,3.71,1.26,3.71
88,1.45,0.26,1.59,0.26,1.3,3.71,1.28,3.71
89,1.44,0.25,1.59,0.26,1.3,3.71,1.3,3.72
90,1.42,0.25,1.6,0.26,1.3,3.7,1.28,3.71
91,1.41,0.25,1.59,0.26,1.28,3.73,1.26,3.73
92,1.39,0.25,1.63,0.27,1.36,3.75,1.34,3.73
93,1.38,0.25,1.62,0.26,1.3,3.73,1.28,3.75
94,1.36,0.24,1.59,0.26,1.31,3.71,1.27,3.71
95,1.34,0.24,1.66,0.27,1.34,3.71,1.34,3.7
96,1.32,0.24,1.6,0.26,1.32,3.73,1.3,3.74
97,1.3,0.23,1.62,0.26,1.31,3.73,1.3,3.75
98,1.29,0.23,1.65,0.27,1.31,3.73,1.27,3.74
99,1.27,0.23,1.68,0.27,1.33,3.72,1.29,3.72
100,1.27,0.23,1.65,0.27,1.29,3.73,1.25,3.74
101,1.24,0.23,1.68,0.27,1.33,3.72,1.32,3.71
102,1.24,0.22,1.68,0.27,1.32,3.73,1.29,3.73
103,1.22,0.22,1.69,0.28,1.31,3.72,1.28,3.7
104,1.19,0.22,1.68,0.27,1.32,3.75,1.29,3.75
105,1.16,0.21,1.68,0.27,1.34,3.74,1.31,3.75
106,1.14,0.21,1.7,0.27,1.33,3.74,1.29,3.73
107,1.12,0.2,1.72,0.28,1.32,3.73,1.29,3.71
108,1.1,0.2,1.74,0.28,1.33,3.73,1.29,3.75
109,1.08,0.2,1.73,0.28,1.34,3.74,1.29,3.75
110,1.06,0.2,1.79,0.29,1.35,3.74,1.3,3.75
111,1.05,0.19,1.75,0.28,1.31,3.72,1.27,3.73
112,1.02,0.19,1.77,0.29,1.33,3.72,1.31,3.72
113,0.99,0.18,1.82,0.3,1.33,3.7,1.32,3.71
114,0.96,0.18,1.83,0.3,1.33,3.7,1.32,3.71
115,0.95,0.18,1.78,0.29,1.33,3.72,1.3,3.71
116,0.93,0.17,1.83,0.3,1.34,3.71,1.34,3.74
117,0.92,0.17,1.81,0.29,1.34,3.74,1.3,3.76
118,0.91,0.17,1.84,0.3,1.35,3.73,1.33,3.73
119,0.9,0.17,1.83,0.3,1.35,3.7,1.32,3.68
120,0.89,0.17,1.88,0.31,1.34,3.71,1.33,3.72
121,0.87,0.17,1.82,0.3,1.32,3.72,1.29,3.71
122,0.85,0.16,1.89,0.31,1.36,3.71,1.31,3.72
123,0.84,0.16,1.85,0.3,1.31,3.69,1.26,3.73
124,0.83,0.16,1.85,0.3,1.32,3.71,1.28,3.72
