epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.42,0.66,2.33,0.49,1.41,3.75,1.4,3.73
2,3.59,0.51,2.92,0.4,2.78,3.91,2.73,3.94
3,3.15,0.45,3.15,0.35,3.05,4.03,3.04,4.08
4,2.86,0.43,2.3,0.35,1.56,3.84,1.56,3.86
5,2.7,0.42,1.99,0.34,1.34,3.89,1.3,3.86
6,2.64,0.41,1.98,0.35,1.31,3.79,1.3,3.77
7,2.53,0.41,1.97,0.35,1.33,3.94,1.31,3.95
8,2.44,0.41,1.81,0.31,1.53,3.88,1.52,3.89
9,2.37,0.39,1.78,0.28,1.44,3.95,1.4,3.94
10,2.36,0.38,1.76,0.27,1.33,3.89,1.31,3.92
11,2.34,0.38,1.73,0.28,1.38,3.84,1.33,3.84
12,2.3,0.38,1.71,0.27,1.43,3.9,1.37,3.9
13,2.28,0.38,1.71,0.28,1.38,3.8,1.33,3.78
14,2.26,0.38,1.67,0.28,1.43,3.81,1.39,3.8
15,2.24,0.37,1.66,0.27,1.4,3.82,1.33,3.81
16,2.22,0.37,1.64,0.27,1.33,3.8,1.26,3.79
17,2.2,0.36,1.63,0.27,1.37,3.82,1.33,3.83
18,2.19,0.36,1.64,0.27,1.36,3.87,1.29,3.88
19,2.18,0.36,1.6,0.26,1.33,3.84,1.3,3.86
20,2.16,0.36,1.59,0.26,1.34,3.84,1.29,3.82
21,2.14,0.36,1.57,0.26,1.31,3.8,1.25,3.8
22,2.13,0.35,1.57,0.26,1.31,3.8,1.24,3.8
23,2.12,0.35,1.56,0.25,1.33,3.82,1.28,3.81
24,2.11,0.35,1.52,0.25,1.28,3.75,1.21,3.74
25,2.1,0.35,1.54,0.25,1.38,3.88,1.32,3.88
26,2.08,0.35,1.51,0.25,1.28,3.75,1.23,3.73
27,2.07,0.35,1.52,0.25,1.35,3.83,1.28,3.86
28,2.06,0.35,1.51,0.25,1.3,3.75,1.23,3.74
29,2.05,0.35,1.52,0.25,1.3,3.71,1.25,3.72
30,2.04,0.35,1.51,0.25,1.34,3.78,1.26,3.79
31,2.03,0.34,1.48,0.24,1.29,3.74,1.24,3.72
32,2.02,0.34,1.51,0.25,1.33,3.77,1.25,3.78
33,2.01,0.34,1.48,0.25,1.27,3.73,1.2,3.71
34,2.0,0.34,1.49,0.25,1.34,3.77,1.3,3.76
35,1.99,0.34,1.48,0.24,1.29,3.7,1.23,3.69
36,1.98,0.34,1.49,0.25,1.3,3.73,1.24,3.72
37,1.98,0.34,1.48,0.24,1.31,3.76,1.26,3.73
38,1.97,0.34,1.46,0.24,1.27,3.74,1.23,3.72
39,1.96,0.34,1.5,0.24,1.35,3.72,1.28,3.71
40,1.95,0.34,1.5,0.25,1.28,3.72,1.23,3.72
41,1.94,0.34,1.48,0.24,1.3,3.73,1.25,3.7
42,1.94,0.34,1.48,0.24,1.29,3.71,1.24,3.71
43,1.92,0.34,1.48,0.24,1.31,3.73,1.26,3.7
44,1.91,0.33,1.47,0.24,1.29,3.72,1.26,3.71
45,1.9,0.33,1.48,0.24,1.3,3.71,1.27,3.7
46,1.89,0.33,1.47,0.24,1.29,3.76,1.24,3.74
47,1.88,0.33,1.47,0.24,1.33,3.74,1.3,3.73
48,1.88,0.33,1.48,0.24,1.31,3.75,1.24,3.72
49,1.87,0.33,1.47,0.24,1.32,3.75,1.27,3.74
50,1.86,0.33,1.48,0.24,1.31,3.74,1.25,3.72
51,1.85,0.33,1.46,0.24,1.32,3.76,1.26,3.74
52,1.84,0.33,1.48,0.24,1.32,3.73,1.25,3.72
53,1.83,0.33,1.49,0.25,1.29,3.75,1.23,3.74
54,1.82,0.33,1.48,0.24,1.32,3.77,1.26,3.75
55,1.81,0.33,1.52,0.25,1.34,3.75,1.28,3.72
56,1.81,0.33,1.48,0.24,1.29,3.77,1.24,3.79
57,1.8,0.33,1.49,0.24,1.29,3.78,1.23,3.75
58,1.8,0.33,1.48,0.24,1.33,3.76,1.29,3.75
59,1.78,0.32,1.49,0.24,1.31,3.78,1.25,3.76
60,1.77,0.32,1.49,0.24,1.29,3.76,1.24,3.76
61,1.75,0.32,1.5,0.24,1.33,3.78,1.27,3.78
62,1.74,0.32,1.51,0.25,1.29,3.77,1.25,3.76
63,1.73,0.32,1.5,0.24,1.28,3.78,1.23,3.8
64,1.72,0.32,1.48,0.24,1.28,3.79,1.23,3.78
65,1.71,0.32,1.52,0.25,1.28,3.78,1.25,3.77
66,1.7,0.32,1.49,0.25,1.29,3.78,1.23,3.8
67,1.67,0.32,1.5,0.24,1.29,3.78,1.26,3.8
68,1.66,0.32,1.51,0.24,1.29,3.78,1.24,3.79
69,1.65,0.32,1.51,0.24,1.31,3.78,1.26,3.77
70,1.64,0.31,1.49,0.24,1.27,3.78,1.19,3.8
71,1.62,0.31,1.53,0.25,1.31,3.8,1.26,3.79
72,1.61,0.31,1.54,0.25,1.29,3.8,1.26,3.82
73,1.6,0.31,1.51,0.25,1.28,3.8,1.21,3.82
74,1.6,0.31,1.54,0.25,1.3,3.8,1.25,3.8
75,1.58,0.31,1.54,0.25,1.26,3.79,1.22,3.77
76,1.58,0.31,1.53,0.25,1.32,3.8,1.29,3.82
77,1.55,0.31,1.53,0.25,1.3,3.8,1.24,3.8
78,1.53,0.31,1.54,0.24,1.29,3.78,1.26,3.79
79,1.51,0.31,1.56,0.25,1.3,3.8,1.29,3.78
80,1.51,0.31,1.54,0.24,1.28,3.79,1.23,3.81
81,1.5,0.3,1.56,0.25,1.32,3.78,1.28,3.78
82,1.47,0.3,1.56,0.25,1.32,3.79,1.3,3.78
83,1.46,0.3,1.58,0.25,1.34,3.81,1.3,3.84
84,1.45,0.3,1.59,0.25,1.32,3.79,1.31,3.77
85,1.44,0.3,1.56,0.25,1.3,3.75,1.29,3.75
86,1.42,0.3,1.61,0.25,1.33,3.8,1.33,3.77
87,1.39,0.3,1.59,0.25,1.31,3.79,1.29,3.81
88,1.38,0.3,1.59,0.25,1.3,3.75,1.28,3.74
89,1.37,0.29,1.59,0.25,1.29,3.78,1.25,3.77
90,1.35,0.29,1.6,0.25,1.31,3.78,1.28,3.78
91,1.34,0.29,1.63,0.25,1.33,3.78,1.32,3.77
92,1.32,0.29,1.61,0.25,1.31,3.79,1.25,3.78
93,1.3,0.29,1.64,0.25,1.34,3.77,1.31,3.76
94,1.29,0.29,1.64,0.25,1.33,3.77,1.26,3.78
95,1.27,0.29,1.65,0.25,1.35,3.75,1.34,3.76
96,1.25,0.28,1.65,0.25,1.31,3.77,1.27,3.75
97,1.24,0.28,1.66,0.25,1.32,3.76,1.28,3.75
98,1.23,0.28,1.68,0.26,1.34,3.76,1.27,3.77
99,1.2,0.28,1.73,0.26,1.35,3.76,1.3,3.77
100,1.19,0.28,1.73,0.26,1.38,3.75,1.34,3.74
101,1.17,0.28,1.7,0.26,1.34,3.77,1.31,3.77
102,1.15,0.27,1.72,0.26,1.33,3.79,1.29,3.79
103,1.13,0.27,1.73,0.26,1.35,3.78,1.29,3.79
104,1.12,0.27,1.7,0.26,1.38,3.75,1.34,3.77
105,1.12,0.27,1.74,0.26,1.32,3.76,1.26,3.77
106,1.1,0.27,1.75,0.26,1.35,3.79,1.33,3.79
107,1.08,0.27,1.75,0.26,1.37,3.78,1.32,3.83
108,1.07,0.27,1.74,0.26,1.37,3.78,1.32,3.78
109,1.08,0.27,1.82,0.27,1.39,3.76,1.36,3.78
110,1.05,0.27,1.76,0.26,1.36,3.78,1.31,3.78
111,1.03,0.26,1.8,0.26,1.4,3.77,1.35,3.79
112,1.04,0.26,1.8,0.27,1.43,3.79,1.39,3.81
113,1.01,0.26,1.76,0.26,1.4,3.77,1.34,3.76
114,1.0,0.26,1.81,0.27,1.4,3.8,1.4,3.79
115,0.98,0.26,1.82,0.27,1.38,3.78,1.35,3.79
116,0.96,0.26,1.82,0.27,1.4,3.77,1.35,3.8
117,0.94,0.25,1.8,0.26,1.37,3.8,1.34,3.83
118,0.93,0.25,1.82,0.27,1.37,3.77,1.32,3.76
119,0.91,0.25,1.86,0.27,1.39,3.77,1.36,3.77
120,0.92,0.25,1.84,0.27,1.42,3.78,1.36,3.77
121,0.9,0.25,1.87,0.27,1.41,3.77,1.39,3.76
122,0.89,0.25,1.86,0.27,1.43,3.75,1.42,3.78
123,0.86,0.24,1.89,0.27,1.42,3.77,1.39,3.77
124,0.85,0.24,1.89,0.27,1.43,3.78,1.4,3.78
125,0.85,0.24,1.89,0.27,1.4,3.78,1.36,3.78
126,0.84,0.24,1.93,0.28,1.41,3.75,1.34,3.78
127,0.82,0.24,1.94,0.28,1.42,3.76,1.39,3.77
128,0.81,0.24,1.95,0.28,1.41,3.77,1.35,3.78
129,0.79,0.23,1.94,0.28,1.41,3.78,1.39,3.8
130,0.79,0.23,1.94,0.28,1.43,3.75,1.4,3.77
131,0.78,0.23,1.91,0.28,1.4,3.78,1.35,3.78
132,0.77,0.23,1.94,0.28,1.39,3.76,1.32,3.75
133,0.76,0.23,1.96,0.28,1.4,3.77,1.38,3.78
134,0.75,0.23,2.0,0.29,1.41,3.75,1.4,3.77
135,0.73,0.23,2.02,0.28,1.4,3.74,1.37,3.77
136,0.72,0.22,1.98,0.28,1.41,3.77,1.36,3.8
137,0.72,0.22,1.99,0.28,1.41,3.74,1.34,3.77
138,0.71,0.22,2.05,0.29,1.43,3.76,1.39,3.79
139,0.69,0.22,2.01,0.28,1.4,3.74,1.34,3.74
140,0.69,0.22,2.04,0.29,1.41,3.76,1.37,3.77
141,0.68,0.22,2.03,0.29,1.42,3.72,1.37,3.73
142,0.67,0.22,2.07,0.29,1.44,3.75,1.4,3.76
