epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.66,0.69,4.17,0.68,1.78,3.72,1.75,3.68
2,4.33,0.68,3.47,0.67,1.52,3.65,1.49,3.63
3,3.84,0.68,2.41,0.66,1.47,3.62,1.49,3.57
4,3.23,0.7,2.13,0.65,1.45,3.56,1.45,3.6
5,2.97,0.73,2.5,0.65,1.53,3.61,1.54,3.62
6,2.89,0.73,2.42,0.66,1.49,3.54,1.53,3.54
7,2.77,0.72,1.99,0.67,1.37,3.55,1.33,3.5
8,2.68,0.72,1.85,0.69,1.36,3.58,1.36,3.54
9,2.63,0.72,1.84,0.68,1.37,3.55,1.37,3.5
10,2.54,0.71,1.87,0.67,1.37,3.58,1.35,3.59
11,2.5,0.71,1.78,0.68,1.41,3.52,1.36,3.5
12,2.46,0.71,1.75,0.67,1.52,3.51,1.52,3.48
13,2.43,0.7,1.74,0.66,1.48,3.51,1.48,3.48
14,2.4,0.7,1.72,0.67,1.38,3.54,1.35,3.54
15,2.38,0.7,1.71,0.67,1.37,3.58,1.33,3.55
16,2.36,0.7,1.69,0.66,1.39,3.57,1.33,3.54
17,2.35,0.69,1.68,0.66,1.41,3.6,1.36,3.57
18,2.33,0.69,1.67,0.66,1.41,3.61,1.37,3.59
19,2.32,0.69,1.67,0.66,1.39,3.62,1.35,3.61
20,2.3,0.69,1.66,0.66,1.41,3.63,1.34,3.6
21,2.29,0.69,1.65,0.67,1.39,3.62,1.32,3.62
22,2.28,0.69,1.76,0.65,1.4,3.62,1.34,3.62
23,2.32,0.69,1.71,0.68,1.39,3.62,1.33,3.61
24,2.41,0.7,1.67,0.68,1.38,3.64,1.33,3.62
25,2.32,0.7,1.68,0.67,1.4,3.64,1.37,3.65
26,2.29,0.69,1.63,0.67,1.37,3.63,1.3,3.62
27,2.26,0.69,1.61,0.67,1.35,3.65,1.31,3.64
28,2.24,0.69,1.61,0.67,1.38,3.65,1.35,3.64
29,2.23,0.69,1.6,0.67,1.39,3.66,1.32,3.66
30,2.22,0.69,1.59,0.67,1.39,3.67,1.32,3.66
31,2.2,0.69,1.58,0.67,1.34,3.68,1.3,3.68
32,2.2,0.69,1.57,0.67,1.38,3.67,1.34,3.69
33,2.19,0.69,1.56,0.67,1.37,3.67,1.31,3.68
34,2.18,0.69,1.56,0.67,1.38,3.67,1.33,3.67
35,2.17,0.69,1.55,0.67,1.36,3.68,1.31,3.66
36,2.16,0.69,1.55,0.66,1.36,3.67,1.32,3.66
37,2.15,0.69,1.54,0.66,1.37,3.67,1.32,3.66
38,2.15,0.69,1.54,0.66,1.35,3.67,1.29,3.66
39,2.14,0.69,1.53,0.67,1.38,3.66,1.35,3.67
40,2.13,0.69,1.54,0.66,1.33,3.7,1.28,3.71
41,2.13,0.69,1.53,0.66,1.37,3.66,1.32,3.67
42,2.12,0.69,1.54,0.66,1.36,3.71,1.3,3.72
43,2.12,0.69,1.52,0.66,1.35,3.66,1.33,3.69
44,2.11,0.69,1.52,0.66,1.33,3.69,1.3,3.71
45,2.11,0.69,1.51,0.66,1.35,3.68,1.31,3.73
46,2.1,0.69,1.52,0.66,1.34,3.7,1.3,3.72
47,2.1,0.69,1.51,0.66,1.34,3.67,1.32,3.68
48,2.09,0.69,1.51,0.66,1.33,3.69,1.28,3.71
49,2.09,0.69,1.52,0.65,1.32,3.68,1.28,3.71
50,2.09,0.69,1.51,0.65,1.32,3.65,1.3,3.66
51,2.08,0.69,1.5,0.65,1.33,3.68,1.29,3.69
52,2.08,0.69,1.5,0.64,1.33,3.68,1.26,3.7
53,2.07,0.69,1.49,0.64,1.32,3.68,1.25,3.68
54,2.07,0.68,1.5,0.64,1.31,3.7,1.25,3.71
55,2.07,0.69,1.52,0.65,1.31,3.68,1.27,3.67
56,2.07,0.69,1.52,0.65,1.3,3.69,1.23,3.7
