epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.76,0.69,4.51,0.61,3.69,3.69,3.68,3.69
2,4.59,0.63,4.16,0.53,1.74,3.69,1.7,3.64
3,4.34,0.57,3.51,0.42,1.6,3.79,1.6,3.78
4,3.82,0.5,2.43,0.34,1.48,3.8,1.48,3.8
5,3.23,0.49,2.28,0.33,1.5,3.69,1.5,3.68
6,3.02,0.44,2.41,0.35,1.56,3.55,1.54,3.52
7,2.93,0.43,2.33,0.36,1.54,3.58,1.54,3.55
8,2.83,0.43,2.16,0.34,1.46,3.68,1.45,3.66
9,2.76,0.42,2.05,0.33,1.44,3.88,1.43,3.88
10,2.68,0.42,1.99,0.33,1.41,3.92,1.38,3.93
11,2.61,0.41,1.87,0.32,1.38,3.87,1.34,3.83
12,2.53,0.41,1.78,0.3,1.37,3.8,1.33,3.75
13,2.49,0.4,1.76,0.29,1.38,3.78,1.33,3.76
14,2.45,0.4,1.75,0.28,1.41,3.8,1.36,3.79
15,2.42,0.39,1.75,0.28,1.42,3.86,1.39,3.85
16,2.41,0.39,1.75,0.27,1.4,3.88,1.36,3.86
17,2.39,0.38,1.74,0.28,1.39,3.85,1.32,3.83
18,2.37,0.38,1.72,0.27,1.39,3.81,1.33,3.81
19,2.35,0.38,1.72,0.27,1.42,3.83,1.36,3.84
20,2.33,0.38,1.7,0.27,1.42,3.87,1.38,3.9
21,2.32,0.37,1.7,0.27,1.39,3.88,1.33,3.91
22,2.3,0.37,1.69,0.27,1.42,3.88,1.36,3.9
23,2.29,0.37,1.68,0.26,1.4,3.86,1.35,3.86
24,2.28,0.37,1.67,0.26,1.38,3.86,1.33,3.87
25,2.27,0.37,1.67,0.26,1.4,3.88,1.35,3.87
26,2.26,0.36,1.67,0.26,1.37,3.83,1.32,3.84
27,2.25,0.36,1.66,0.26,1.39,3.84,1.35,3.84
28,2.24,0.36,1.66,0.26,1.39,3.83,1.35,3.82
29,2.23,0.36,1.64,0.26,1.37,3.84,1.34,3.83
30,2.26,0.37,1.7,0.26,1.38,3.8,1.34,3.79
31,2.33,0.38,1.66,0.26,1.36,3.83,1.32,3.85
32,2.25,0.37,1.66,0.27,1.43,3.84,1.4,3.85
33,2.24,0.36,1.66,0.27,1.4,3.82,1.36,3.81
34,2.23,0.36,1.62,0.27,1.37,3.83,1.33,3.83
35,2.21,0.36,1.6,0.26,1.37,3.8,1.34,3.79
36,2.19,0.36,1.59,0.26,1.32,3.79,1.3,3.76
37,2.19,0.36,1.59,0.25,1.35,3.79,1.29,3.79
38,2.18,0.36,1.59,0.25,1.37,3.78,1.32,3.78
39,2.17,0.35,1.59,0.25,1.35,3.77,1.31,3.73
40,2.16,0.35,1.58,0.25,1.34,3.77,1.28,3.76
41,2.16,0.35,1.58,0.25,1.32,3.77,1.26,3.75
42,2.15,0.35,1.57,0.25,1.31,3.77,1.27,3.74
43,2.15,0.35,1.57,0.25,1.33,3.76,1.26,3.74
44,2.14,0.35,1.57,0.25,1.33,3.76,1.27,3.74
45,2.13,0.35,1.56,0.25,1.3,3.73,1.24,3.71
46,2.13,0.35,1.56,0.25,1.32,3.75,1.25,3.74
47,2.12,0.35,1.55,0.25,1.29,3.75,1.24,3.72
48,2.11,0.35,1.55,0.25,1.31,3.74,1.23,3.73
49,2.11,0.35,1.54,0.25,1.29,3.73,1.23,3.71
50,2.11,0.35,1.54,0.24,1.3,3.74,1.22,3.72
51,2.1,0.34,1.54,0.25,1.3,3.73,1.24,3.71
52,2.1,0.34,1.53,0.24,1.29,3.74,1.22,3.72
53,2.09,0.34,1.52,0.24,1.27,3.73,1.2,3.72
54,2.09,0.34,1.52,0.24,1.28,3.74,1.21,3.74
55,2.08,0.34,1.52,0.24,1.3,3.74,1.24,3.74
56,2.08,0.34,1.52,0.24,1.27,3.73,1.21,3.73
57,2.07,0.34,1.51,0.24,1.29,3.74,1.21,3.72
58,2.07,0.34,1.51,0.24,1.28,3.74,1.22,3.71
59,2.06,0.34,1.51,0.24,1.27,3.72,1.2,3.7
60,2.06,0.34,1.51,0.24,1.28,3.72,1.19,3.69
61,2.06,0.34,1.5,0.24,1.29,3.74,1.2,3.7
62,2.06,0.34,1.51,0.24,1.29,3.73,1.24,3.69
63,2.05,0.34,1.5,0.24,1.27,3.73,1.2,3.69
64,2.04,0.34,1.49,0.24,1.27,3.73,1.22,3.71
65,2.04,0.34,1.49,0.24,1.29,3.73,1.21,3.72
66,2.04,0.34,1.5,0.24,1.28,3.73,1.21,3.7
67,2.03,0.34,1.49,0.24,1.29,3.75,1.21,3.71
68,2.03,0.34,1.48,0.24,1.27,3.74,1.2,3.68
69,2.03,0.34,1.49,0.24,1.27,3.73,1.21,3.68
70,2.02,0.34,1.49,0.24,1.28,3.74,1.21,3.7
71,2.02,0.34,1.48,0.24,1.27,3.74,1.2,3.72
72,2.01,0.33,1.47,0.24,1.27,3.74,1.21,3.7
73,2.01,0.33,1.48,0.24,1.26,3.75,1.2,3.71
74,2.01,0.33,1.48,0.24,1.27,3.75,1.19,3.71
75,2.0,0.33,1.48,0.24,1.27,3.75,1.2,3.71
76,2.0,0.33,1.47,0.24,1.25,3.73,1.19,3.7
77,2.0,0.33,1.47,0.24,1.26,3.75,1.17,3.72
78,2.0,0.33,1.47,0.24,1.26,3.73,1.2,3.7
79,1.99,0.33,1.47,0.24,1.25,3.74,1.19,3.69
80,1.99,0.33,1.47,0.24,1.25,3.75,1.18,3.72
81,1.98,0.33,1.46,0.24,1.25,3.75,1.18,3.72
82,1.98,0.33,1.48,0.24,1.25,3.73,1.2,3.71
83,1.97,0.33,1.47,0.24,1.25,3.75,1.2,3.72
84,1.97,0.33,1.46,0.24,1.27,3.76,1.21,3.75
85,1.97,0.33,1.48,0.24,1.26,3.74,1.19,3.73
86,1.96,0.33,1.46,0.24,1.25,3.75,1.18,3.73
87,1.96,0.33,1.47,0.24,1.26,3.76,1.21,3.75
88,1.96,0.33,1.47,0.24,1.24,3.74,1.16,3.74
89,1.95,0.33,1.46,0.24,1.27,3.75,1.2,3.72
90,1.95,0.33,1.46,0.24,1.25,3.73,1.18,3.72
91,1.95,0.33,1.47,0.24,1.26,3.76,1.19,3.72
92,1.94,0.33,1.46,0.24,1.25,3.74,1.18,3.72
93,1.94,0.33,1.47,0.24,1.25,3.75,1.19,3.72
94,1.93,0.33,1.46,0.24,1.25,3.74,1.2,3.74
