epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.71,0.71,4.42,0.72,1.84,3.69,1.82,3.73
2,4.54,0.73,4.08,0.75,1.56,3.66,1.54,3.7
3,4.32,0.76,3.46,0.84,1.51,3.65,1.46,3.65
4,3.89,0.87,2.43,1.16,1.47,3.64,1.45,3.63
5,3.5,1.28,2.25,1.69,1.48,3.56,1.46,3.54
6,3.22,1.68,2.4,2.04,1.35,3.56,1.29,3.58
7,3.06,2.0,2.66,2.49,3.02,3.63,2.92,3.61
8,3.04,2.45,2.6,3.12,1.64,3.85,1.64,3.85
9,3.04,3.04,2.45,3.78,1.54,3.56,1.53,3.57
10,3.05,3.62,2.35,4.41,1.48,3.35,1.45,3.36
11,3.05,4.18,2.37,5.02,1.46,3.35,1.44,3.35
12,3.03,4.72,2.42,5.62,1.42,3.45,1.39,3.47
13,3.03,5.28,2.43,6.26,1.5,3.51,1.5,3.54
14,3.03,5.85,2.38,6.9,1.45,3.55,1.44,3.57
15,3.03,6.43,2.32,7.52,1.45,3.53,1.45,3.54
16,3.02,6.98,2.34,8.1,1.39,3.57,1.39,3.58
17,3.01,7.51,2.35,8.7,1.45,3.56,1.42,3.57
18,2.99,8.03,2.33,9.28,1.45,3.56,1.45,3.55
19,2.98,8.55,2.28,9.86,1.43,3.51,1.43,3.51
20,2.96,9.06,2.24,10.41,1.42,3.53,1.41,3.52
21,2.93,9.54,2.2,10.93,1.42,3.65,1.4,3.57
22,2.9,9.97,2.16,11.45,1.36,3.9,1.35,3.82
23,2.87,10.38,2.09,12.05,1.4,3.93,1.43,3.87
24,2.83,10.74,2.03,12.49,1.38,4.03,1.37,4.01
25,2.8,11.04,2.01,12.93,1.37,4.03,1.37,4.02
26,2.77,11.28,1.96,13.24,1.4,4.03,1.39,4.0
27,2.74,11.49,1.94,13.49,1.43,4.0,1.42,3.98
28,2.73,11.64,1.91,13.59,1.43,3.96,1.41,3.97
29,2.7,11.75,1.89,13.71,1.41,3.6,1.39,3.57
30,2.68,11.84,1.88,13.74,1.4,3.59,1.38,3.59
31,2.66,11.91,1.85,13.74,1.41,3.59,1.4,3.59
32,2.65,11.97,1.84,13.75,1.43,3.59,1.42,3.58
33,2.64,12.01,1.84,13.75,1.4,3.59,1.39,3.57
34,2.74,12.05,1.83,13.76,1.5,3.59,1.49,3.57
35,2.75,12.09,2.68,13.76,2.53,3.59,2.55,3.58
36,2.74,12.12,1.83,13.76,1.48,3.59,1.49,3.58
37,2.65,12.14,1.92,13.77,1.38,3.59,1.37,3.59
38,2.65,12.14,1.85,13.77,1.44,3.59,1.42,3.59
39,3.04,12.16,2.17,13.77,1.45,3.59,1.45,3.6
40,3.15,12.17,2.3,13.77,1.44,3.59,1.43,3.6
41,2.95,12.17,2.71,13.77,2.95,3.59,2.94,3.6
42,2.97,12.17,2.88,13.77,3.47,3.58,3.55,3.6
43,2.98,12.18,2.84,13.77,3.58,3.58,3.61,3.6
44,2.95,12.2,2.66,13.78,3.04,3.58,3.04,3.6
45,2.92,12.2,2.48,13.78,1.46,3.58,1.43,3.6
46,2.9,12.21,2.37,13.78,1.42,3.58,1.4,3.6
47,2.89,12.22,2.32,13.78,1.38,3.58,1.38,3.6
48,2.88,12.23,2.34,13.78,1.65,3.58,1.66,3.6
49,2.87,12.24,2.37,13.78,1.45,3.58,1.45,3.59
50,2.87,12.25,2.41,13.79,1.44,3.58,1.45,3.59
51,2.86,12.26,2.43,13.79,1.4,3.58,1.4,3.59
52,2.84,12.26,2.41,13.79,1.44,3.58,1.45,3.59
53,2.83,12.26,2.37,13.79,1.43,3.58,1.44,3.59
54,2.83,12.27,2.34,13.79,1.41,3.58,1.42,3.6
55,2.81,12.27,2.31,13.79,1.45,3.58,1.45,3.59
56,2.8,12.27,2.3,13.79,1.48,3.58,1.49,3.59
57,2.79,12.27,2.29,13.8,1.41,3.59,1.42,3.59
58,2.77,12.27,2.25,13.8,1.42,3.58,1.4,3.59
