epoch,train1,train12,val1,val12,err1,err12,err1Avg,err12Avg
1,4.62,0.68,3.93,0.62,1.53,3.74,1.51,3.71
2,3.96,0.61,2.18,0.39,1.47,3.65,1.47,3.63
3,3.15,0.47,2.6,0.37,2.9,3.52,2.83,3.46
4,2.94,0.45,2.59,0.37,2.86,3.44,2.83,3.37
5,2.81,0.43,2.07,0.33,1.41,3.88,1.34,3.91
6,2.69,0.42,1.96,0.33,1.45,3.87,1.44,3.91
7,2.62,0.41,1.98,0.33,1.57,3.54,1.57,3.5
8,2.51,0.41,1.81,0.32,1.45,3.46,1.44,3.45
9,2.44,0.41,1.73,0.3,1.35,3.47,1.29,3.44
10,2.4,0.4,1.72,0.28,1.35,3.61,1.3,3.6
11,2.37,0.39,1.78,0.29,1.46,3.79,1.43,3.76
12,2.36,0.39,1.73,0.27,1.47,3.85,1.42,3.85
13,2.34,0.39,1.77,0.29,1.39,3.88,1.34,3.89
14,2.32,0.38,1.68,0.27,1.37,3.86,1.32,3.84
15,2.3,0.38,1.67,0.28,1.37,3.83,1.31,3.81
16,2.28,0.38,1.69,0.28,1.42,3.83,1.37,3.83
17,2.26,0.38,1.65,0.27,1.4,3.85,1.33,3.84
18,2.24,0.37,1.63,0.27,1.38,3.89,1.31,3.89
19,2.23,0.37,1.62,0.27,1.41,3.91,1.35,3.89
20,2.21,0.37,1.61,0.27,1.36,3.92,1.27,3.93
21,2.2,0.37,1.6,0.27,1.36,3.95,1.26,3.94
22,2.19,0.36,1.6,0.26,1.37,3.95,1.29,3.95
23,2.17,0.36,1.57,0.26,1.32,3.95,1.25,3.95
24,2.16,0.36,1.58,0.26,1.33,3.92,1.28,3.9
25,2.15,0.36,1.56,0.26,1.36,3.96,1.29,3.92
26,2.14,0.36,1.55,0.26,1.31,3.9,1.25,3.87
27,2.13,0.36,1.55,0.26,1.37,3.92,1.31,3.89
28,2.12,0.36,1.53,0.25,1.31,3.89,1.24,3.87
29,2.11,0.35,1.53,0.25,1.34,3.89,1.28,3.87
30,2.1,0.35,1.52,0.25,1.32,3.89,1.27,3.89
31,2.09,0.35,1.52,0.25,1.31,3.86,1.24,3.83
32,2.08,0.35,1.52,0.25,1.31,3.86,1.24,3.86
33,2.08,0.35,1.5,0.25,1.3,3.85,1.23,3.84
