399
233
311
417
6
257
445
438
287
200
186
383
444
186
383
186
28
34
18
459
217
68
83
161
237
118
279
156
25
34
284
128
307
186
465
186
128
19
38
88
444
186
445
461
123
270
186
155
68
186
445
191
417
200
316
270
459
153
68
29
52
61
8
217
42
445
21
120
84
53
21
215
87
19
233
146
68
247
233
118
150
233
10
233
68
212
19
87
154
185
247
388
88
307
61
95
159
337
17
354
247
20
96
241
53
233
25
118
101
162
186
316
337
186
178
178
128
0
104
383
73
371
68
254
260
153
271
430
444
28
161
280
161
156
93
10
465
74
358
256
254
61
21
96
60
219
161
186
148
94
7
424
161
186
28
186
259
364
193
140
68
459
465
465
84
30
46
112
50
138
257
279
257
233
233
339
177
62
25
186
118
356
129
350
63
229
55
280
97
256
280
34
53
161
194
186
409
459
354
281
115
233
6
466
280
182
40
190
1
254
104
97
311
34
17
316
25
465
351
219
271
186
277
17
465
219
186
147
155
68
392
231
232
25
372
94
186
24
461
26
61
161
281
29
97
366
269
6
321
444
260
68
186
186
62
445
257
257
233
259
464
10
161
315
398
265
316
186
20
282
186
279
233
211
363
42
30
417
461
188
245
259
61
113
161
269
261
30
344
118
254
321
73
212
29
257
233
194
67
280
300
241
365
118
143
233
365
307
233
265
233
281
465
153
26
280
236
461
292
371
257
195
362
219
233
186
233
261
74
186
188
229
25
259
265
186
10
356
32
287
118
118
84
465
280
21
61
186
212
233
89
396
233
36
354
219
161
154
454
195
280
350
34
344
259
459
182
161
259
118
88
371
28
281
179
118
112
29
83
257
338
70
445
155
265
186
257
118
147
229
323
29
118
97
388
257
67
257
257
459
399
465
465
141
445
324
241
21
445
409
28
242
279
345
233
354
159
417
216
233
186
233
281
257
186
10
257
28
465
384
465
463
211
19
200
254
29
200
209
338
112
186
200
113
444
257
200
279
186
186
6
219
87
89
233
178
19
260
178
182
460
137
118
363
186
34
26
245
47
20
329
24
186
329
