1,0.57,0.35,3.98,4,3.9767187499999999
11,0.24,0.21,2.96,1,2.9576562499999999
21,0.21,0.2,2.96,1,2.9576562499999999
31,0.2,0.18,2.91,5,2.9076562500000001
41,0.19,0.18,2.82,10,2.8160937499999998
51,0.18,0.17,2.87,27,2.8656250000000001
61,0.18,0.17,2.81,31,2.8115625
71,0.17,0.19,2.95,21,2.9485937500000001
81,0.17,0.16,4.13,26,4.1262499999999998
91,0.17,0.16,3.55,24,3.5548437499999999
101,0.16,0.17,3.39,36,3.3887499999999999
