1,0.67,0.44,3.33,1,3.3314062500000001
11,0.23,0.2,3.05,3,3.0485937500000002
21,0.21,0.18,2.89,9,2.88671875
31,0.19,0.17,2.56,16,2.5573437499999998
41,0.18,0.16,2.68,47,2.6828124999999998
51,0.18,0.15,2.63,52,2.6345312500000002
61,0.17,0.15,2.65,58,2.6512500000000001
71,0.17,0.15,2.72,49,2.7212499999999999
81,0.16,0.15,2.63,58,2.6267187500000002
91,0.15,0.15,3.25,47,3.25
101,0.15,0.15,2.89,53,2.8875000000000002
