1,0.54,0.28,3.09,1,3.0901562500000002
11,0.23,0.22,3.06,3,3.0582812499999998
21,0.2,0.2,2.84,7,2.8428125
31,0.19,0.19,2.8,18,2.8043749999999998
41,0.19,0.18,2.74,33,2.7378125
51,0.18,0.17,2.63,41,2.6314062499999999
61,0.17,0.17,3.18,16,3.1848437500000002
71,0.17,0.17,2.52,52,2.51859375
81,0.16,0.16,2.79,50,2.7904687500000001
91,0.16,0.16,3.63,33,3.6256249999999999
101,0.15,0.17,2.84,47,2.8381249999999998
